#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NHP2L1	SNRPN	4447058	4446975	9606.ENSP00000383949	9606.ENSP00000382972	0	0	0	0	0.267	0.867	0.900	0.294	0.992
TPR	NUP107	4442896	4433447	9606.ENSP00000356448	9606.ENSP00000229179	0	0	0	0	0.201	0.608	0.900	0.799	0.992
NDUFC1	NDUFA11	4449976	4447589	9606.ENSP00000441126	9606.ENSP00000389160	0	0	0	0	0.378	0.753	0.900	0.574	0.992
SNRPN	LSM3	4446975	4437830	9606.ENSP00000382972	9606.ENSP00000302160	0	0	0	0	0.225	0.798	0.900	0.498	0.991
RANBP2	NUP107	4436527	4433447	9606.ENSP00000283195	9606.ENSP00000229179	0	0	0	0	0.142	0.538	0.900	0.806	0.991
EIF4E	EIF4EBP2	4449328	4444135	9606.ENSP00000425561	9606.ENSP00000362314	0	0	0	0	0	0.901	0	0.914	0.991
MT-ND3	NDUFS6	4442630	4436114	9606.ENSP00000355206	9606.ENSP00000274137	0	0	0	0	0.055	0.856	0.900	0.349	0.990
NUP62	RANBP2	4450981	4436527	9606.ENSP00000471191	9606.ENSP00000283195	0	0	0	0	0.109	0.476	0.900	0.812	0.990
DCTN1	DCTN5	4442543	4437631	9606.ENSP00000354791	9606.ENSP00000300087	0	0	0	0	0.048	0.826	0.900	0.491	0.990
ATP5C1	NDUFB9	4441891	4436240	9606.ENSP00000349142	9606.ENSP00000276689	0	0	0	0	0.914	0.817	0	0.422	0.990
SNRPN	LSM7	4446975	4434242	9606.ENSP00000382972	9606.ENSP00000252622	0	0	0	0	0.170	0.798	0.900	0.453	0.989
ALYREF	CHTOP	4449181	4443151	9606.ENSP00000421592	9606.ENSP00000357679	0	0	0	0	0.700	0.259	0.900	0.582	0.989
NHP2L1	KRR1	4447058	4433449	9606.ENSP00000383949	9606.ENSP00000229214	0	0	0	0	0.210	0.790	0.900	0.464	0.989
PCNA	UBE2I	4445167	4441792	9606.ENSP00000368458	9606.ENSP00000348056	0	0	0	0	0.205	0.745	0.900	0.525	0.989
UQCRQ	NDUFS7	4445100	4433596	9606.ENSP00000367939	9606.ENSP00000233627	0	0	0	0	0.887	0.845	0	0.437	0.989
EIF1AX	RPSA	4445241	4441585	9606.ENSP00000368927	9606.ENSP00000346067	0.167	0	0	0	0.328	0.795	0.900	0.224	0.989
UQCRFS1	NDUFS7	4438219	4433596	9606.ENSP00000306397	9606.ENSP00000233627	0.044	0	0	0	0.888	0.818	0	0.470	0.988
NDUFC1	MT-ND3	4449976	4442630	9606.ENSP00000441126	9606.ENSP00000355206	0	0	0	0	0.061	0.874	0.900	0.143	0.988
SNRPN	SF3B5	4446975	4442913	9606.ENSP00000382972	9606.ENSP00000356541	0	0	0	0	0.115	0.867	0.900	0.158	0.988
LSM5	SNRPN	4448567	4446975	9606.ENSP00000410758	9606.ENSP00000382972	0	0	0	0	0.109	0.798	0.900	0.446	0.988
SOD2	GPX1	4450194	4448449	9606.ENSP00000446252	9606.ENSP00000407375	0	0	0	0	0.061	0	0.900	0.885	0.988
ENSG00000270800	RPSA	4451118	4441585	9606.ENSP00000475027	9606.ENSP00000346067	0.049	0	0	0	0.646	0.958	0	0.267	0.988
NDUFA11	UQCRQ	4447589	4445100	9606.ENSP00000389160	9606.ENSP00000367939	0	0	0	0	0.909	0.733	0	0.526	0.987
NHP2L1	NHP2	4447058	4436148	9606.ENSP00000383949	9606.ENSP00000274606	0	0	0.311	0.877	0.948	0.086	0.720	0.895	0.987
KRR1	RBM28	4433449	4433265	9606.ENSP00000229214	9606.ENSP00000223073	0	0	0	0	0.878	0	0.900	0.062	0.987
GPX1	SOD1	4448449	4435927	9606.ENSP00000407375	9606.ENSP00000270142	0.044	0	0	0	0.093	0	0.900	0.866	0.986
HIF1A	STAT3	4449842	4435468	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.061	0.434	0.900	0.781	0.986
UQCRFS1	NDUFB9	4438219	4436240	9606.ENSP00000306397	9606.ENSP00000276689	0	0	0	0	0.861	0.829	0	0.470	0.986
UQCRQ	NDUFA1	4445100	4443745	9606.ENSP00000367939	9606.ENSP00000360492	0	0	0	0	0.807	0.829	0	0.617	0.986
ALYREF	PCF11	4449181	4437472	9606.ENSP00000421592	9606.ENSP00000298281	0	0	0	0	0.098	0.522	0.900	0.723	0.986
NDUFA11	MT-ND3	4447589	4442630	9606.ENSP00000389160	9606.ENSP00000355206	0	0	0	0	0.061	0.736	0.900	0.500	0.985
SNRPN	EIF4A3	4446975	4435883	9606.ENSP00000382972	9606.ENSP00000269349	0	0	0	0	0.356	0.779	0.900	0.096	0.985
ATP5G3	ATP5E	4436602	4433873	9606.ENSP00000284727	9606.ENSP00000243997	0	0	0	0	0.168	0.732	0.900	0.446	0.985
SNRPN	SNRNP200	4446975	4439101	9606.ENSP00000382972	9606.ENSP00000317123	0	0	0	0	0	0.811	0.900	0.273	0.985
RAN	NUP107	4450191	4433447	9606.ENSP00000446215	9606.ENSP00000229179	0	0	0	0	0.189	0.518	0.900	0.674	0.985
DAXX	UBE2I	4444413	4441792	9606.ENSP00000363668	9606.ENSP00000348056	0	0	0	0	0.056	0.379	0.900	0.773	0.984
UQCRHL	UQCRFS1	4452022	4438219	9606.ENSP00000485401	9606.ENSP00000306397	0	0	0	0	0.767	0.770	0.540	0.449	0.984
ALYREF	DHX9	4449181	4442908	9606.ENSP00000421592	9606.ENSP00000356520	0	0	0	0	0.706	0.495	0.900	0.089	0.984
RPL8	EIF3D	4435108	4432926	9606.ENSP00000262584	9606.ENSP00000216190	0	0	0	0	0.836	0	0.900	0.104	0.984
EIF1AX	EIF3I	4445241	4444219	9606.ENSP00000368927	9606.ENSP00000362688	0	0	0	0	0.327	0.731	0.900	0.227	0.984
RPL10A	EIF3D	4444285	4432926	9606.ENSP00000363018	9606.ENSP00000216190	0	0	0	0	0.828	0	0.900	0.108	0.983
UQCRHL	UQCRQ	4452022	4445100	9606.ENSP00000485401	9606.ENSP00000367939	0	0	0	0	0.747	0.758	0.540	0.485	0.983
CXCL8	STAT3	4438229	4435468	9606.ENSP00000306512	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.838	0.983
RPL10A	EIF3I	4444285	4444219	9606.ENSP00000363018	9606.ENSP00000362688	0	0	0	0	0.821	0	0.900	0.152	0.983
EIF3H	RPL10A	4449525	4444285	9606.ENSP00000429931	9606.ENSP00000363018	0	0	0	0	0.817	0	0.900	0.114	0.982
BUB3	CCNB1	4443208	4434484	9606.ENSP00000357858	9606.ENSP00000256442	0	0	0	0	0.279	0.102	0.900	0.755	0.982
SRP68	RPL8	4438747	4435108	9606.ENSP00000312066	9606.ENSP00000262584	0	0	0	0	0.180	0.809	0.900	0	0.982
NUP62	TPR	4450981	4442896	9606.ENSP00000471191	9606.ENSP00000356448	0	0	0	0	0.191	0.267	0.900	0.744	0.982
ALYREF	PABPN1	4449181	4432979	9606.ENSP00000421592	9606.ENSP00000216727	0	0	0	0	0.639	0	0.900	0.565	0.982
ANAPC11	CCNB1	4441990	4434484	9606.ENSP00000349957	9606.ENSP00000256442	0	0	0	0	0.081	0.355	0.900	0.738	0.982
VPS39	RAB7A	4440647	4435545	9606.ENSP00000335193	9606.ENSP00000265062	0	0	0	0	0.047	0.789	0	0.919	0.982
ISG15	EIF2AK2	4445204	4433575	9606.ENSP00000368699	9606.ENSP00000233057	0	0	0	0	0.577	0	0.900	0.604	0.981
BCL6	STAT3	4447113	4435468	9606.ENSP00000384371	9606.ENSP00000264657	0	0	0	0	0	0.064	0.900	0.816	0.981
SOD1	PRDX1	4435927	4435133	9606.ENSP00000270142	9606.ENSP00000262746	0	0	0	0	0.602	0.824	0	0.753	0.981
PIAS2	UBE2I	4450783	4441792	9606.ENSP00000465676	9606.ENSP00000348056	0	0	0	0	0.065	0.815	0	0.902	0.981
TPR	RANBP2	4442896	4436527	9606.ENSP00000356448	9606.ENSP00000283195	0	0	0	0	0.499	0.168	0.900	0.606	0.981
NHP2L1	RPSA	4447058	4441585	9606.ENSP00000383949	9606.ENSP00000346067	0.070	0	0.271	0	0.448	0.542	0.900	0.105	0.981
UQCRFS1	COX6A1	4438219	4433467	9606.ENSP00000306397	9606.ENSP00000229379	0	0	0	0	0.657	0.734	0.540	0.598	0.980
NUP153	RANBP2	4450099	4436527	9606.ENSP00000444029	9606.ENSP00000283195	0	0	0	0.555	0.238	0.599	0.900	0.900	0.980
RPSA	SRP68	4441585	4438747	9606.ENSP00000346067	9606.ENSP00000312066	0	0	0	0	0.098	0.801	0.900	0	0.980
RAN	UBE2I	4450191	4441792	9606.ENSP00000446215	9606.ENSP00000348056	0	0	0	0	0.285	0.676	0.900	0.249	0.980
BUB3	ANAPC11	4443208	4441990	9606.ENSP00000357858	9606.ENSP00000349957	0	0	0	0	0.125	0.050	0.900	0.767	0.978
RAN	EIF1AX	4450191	4445241	9606.ENSP00000446215	9606.ENSP00000368927	0	0	0	0	0.266	0.971	0	0	0.978
VCP	ERLEC1	4442186	4432743	9606.ENSP00000351777	9606.ENSP00000185150	0	0	0	0	0.063	0.455	0.900	0.613	0.977
EIF3H	RPL8	4449525	4435108	9606.ENSP00000429931	9606.ENSP00000262584	0	0	0	0	0.689	0	0.900	0.309	0.976
ENSG00000270800	EIF3M	4451118	4449770	9606.ENSP00000475027	9606.ENSP00000436049	0	0	0	0	0.460	0.958	0	0	0.976
LCK	STAT3	4440823	4435468	9606.ENSP00000337825	9606.ENSP00000264657	0	0	0	0	0	0.555	0.900	0.517	0.976
EIF3H	RPSA	4449525	4441585	9606.ENSP00000429931	9606.ENSP00000346067	0	0	0	0	0.599	0.394	0.900	0.141	0.976
STAT3	IL10RA	4435468	4433397	9606.ENSP00000264657	9606.ENSP00000227752	0	0	0	0	0.061	0.299	0.900	0.669	0.975
BATF	STAT3	4436685	4435468	9606.ENSP00000286639	9606.ENSP00000264657	0	0	0	0	0	0.055	0.900	0.755	0.974
UQCRQ	ATP5E	4445100	4433873	9606.ENSP00000367939	9606.ENSP00000243997	0	0	0	0	0.964	0	0	0.307	0.974
PCF11	PABPN1	4437472	4432979	9606.ENSP00000298281	9606.ENSP00000216727	0	0	0	0	0.071	0	0.900	0.736	0.973
PCF11	CPSF6	4437472	4435722	9606.ENSP00000298281	9606.ENSP00000266679	0	0	0	0	0.130	0.817	0.540	0.684	0.973
TRA2B	DHX9	4448854	4442908	9606.ENSP00000416959	9606.ENSP00000356520	0	0	0	0	0.643	0.185	0.900	0.193	0.973
EIF4A3	PABPN1	4435883	4432979	9606.ENSP00000269349	9606.ENSP00000216727	0	0	0	0	0.327	0.125	0.900	0.594	0.972
SRSF5	SRSF6	4450384	4433875	9606.ENSP00000452123	9606.ENSP00000244020	0	0	0	0.954	0.281	0.613	0.900	0.906	0.971
ALYREF	SRSF6	4449181	4433875	9606.ENSP00000421592	9606.ENSP00000244020	0	0	0	0	0.475	0.357	0.900	0.263	0.971
SMG7	EIF4A3	4449318	4435883	9606.ENSP00000425133	9606.ENSP00000269349	0	0	0	0	0.047	0.058	0.900	0.724	0.971
UQCRFS1	NDUFS6	4438219	4436114	9606.ENSP00000306397	9606.ENSP00000274137	0	0	0	0	0.646	0.847	0	0.508	0.971
SYNCRIP	DHX9	4443358	4442908	9606.ENSP00000358635	9606.ENSP00000356520	0	0	0	0	0.487	0.081	0.900	0.442	0.970
EIF3M	RPL10A	4449770	4444285	9606.ENSP00000436049	9606.ENSP00000363018	0	0	0	0	0.688	0	0.900	0.127	0.970
DHX9	SNRNP200	4442908	4439101	9606.ENSP00000356520	9606.ENSP00000317123	0	0	0	0	0.335	0.300	0.900	0.431	0.970
NDUFA11	UQCRFS1	4447589	4438219	9606.ENSP00000389160	9606.ENSP00000306397	0	0	0	0	0.762	0.836	0	0.303	0.970
PRDX1	CAT	4435133	4433793	9606.ENSP00000262746	9606.ENSP00000241052	0.051	0	0	0	0.269	0.807	0	0.792	0.968
UBE2I	NUP107	4441792	4433447	9606.ENSP00000348056	9606.ENSP00000229179	0	0	0	0	0.077	0.518	0.900	0.375	0.968
NUP62	RAN	4450981	4450191	9606.ENSP00000471191	9606.ENSP00000446215	0	0	0	0	0.102	0.301	0.900	0.563	0.968
EIF3H	EIF4E	4449525	4449328	9606.ENSP00000429931	9606.ENSP00000425561	0	0	0	0	0.169	0.306	0.900	0.513	0.968
UQCRQ	ATP5H	4445100	4437775	9606.ENSP00000367939	9606.ENSP00000301587	0	0	0	0	0.930	0.401	0	0.307	0.968
EIF4E	EIF3I	4449328	4444219	9606.ENSP00000425561	9606.ENSP00000362688	0	0	0	0	0.233	0	0.900	0.626	0.968
DHX9	SNRPB2	4442908	4433966	9606.ENSP00000356520	9606.ENSP00000246071	0	0	0	0	0.309	0.507	0.900	0.167	0.967
ATP5C1	UQCRFS1	4441891	4438219	9606.ENSP00000349142	9606.ENSP00000306397	0	0	0	0	0.924	0	0	0.581	0.966
PCF11	POLR2I	4437472	4433186	9606.ENSP00000298281	9606.ENSP00000221859	0	0	0	0	0.088	0	0.900	0.662	0.966
HSPA5	HSPA4	4439666	4437917	9606.ENSP00000324173	9606.ENSP00000302961	0	0	0.433	0.781	0.309	0.393	0.900	0.874	0.966
SRPRB	RPL8	4448962	4435108	9606.ENSP00000418401	9606.ENSP00000262584	0	0	0	0	0.068	0.674	0.900	0	0.966
SRSF5	TRA2B	4450384	4448854	9606.ENSP00000452123	9606.ENSP00000416959	0	0	0	0.609	0.120	0.519	0.900	0.690	0.966
POLR2K	TXNL4A	4441290	4435902	9606.ENSP00000342889	9606.ENSP00000269601	0	0	0	0	0.677	0	0.900	0	0.966
RPSA	KRR1	4441585	4433449	9606.ENSP00000346067	9606.ENSP00000229214	0	0	0	0	0.091	0.659	0.900	0	0.966
EIF4E	EIF3D	4449328	4432926	9606.ENSP00000425561	9606.ENSP00000216190	0	0	0	0	0.128	0	0.900	0.645	0.966
CCT4	RPSA	4446274	4441585	9606.ENSP00000377958	9606.ENSP00000346067	0	0	0.231	0	0.944	0.211	0	0.103	0.965
EIF4E	EIF4A3	4449328	4435883	9606.ENSP00000425561	9606.ENSP00000269349	0	0	0	0	0.062	0.131	0.900	0.626	0.965
DERL1	ERLEC1	4434709	4432743	9606.ENSP00000259512	9606.ENSP00000185150	0	0	0	0	0.086	0.269	0.900	0.546	0.965
NUP153	UBE2I	4450099	4441792	9606.ENSP00000444029	9606.ENSP00000348056	0	0	0	0	0.062	0.527	0.900	0.308	0.965
DHX9	PABPN1	4442908	4432979	9606.ENSP00000356520	9606.ENSP00000216727	0	0	0	0	0.508	0.254	0.900	0.155	0.964
RPSA	EIF3D	4441585	4432926	9606.ENSP00000346067	9606.ENSP00000216190	0	0	0	0	0.648	0	0.900	0.067	0.964
EIF3I	CCT8	4444219	4436697	9606.ENSP00000362688	9606.ENSP00000286788	0	0	0	0	0.943	0	0	0.404	0.964
UQCRQ	NDUFV1	4445100	4439527	9606.ENSP00000367939	9606.ENSP00000322450	0	0	0	0	0.644	0.829	0	0.446	0.963
TRA2B	SNRPB2	4448854	4433966	9606.ENSP00000416959	9606.ENSP00000246071	0	0	0	0	0.344	0.299	0.900	0.296	0.963
SRPRB	SRP68	4448962	4438747	9606.ENSP00000418401	9606.ENSP00000312066	0	0	0	0	0.080	0	0.900	0.637	0.963
SF3B5	PABPN1	4442913	4432979	9606.ENSP00000356541	9606.ENSP00000216727	0	0	0	0	0.636	0	0.900	0	0.962
ALYREF	TPR	4449181	4442896	9606.ENSP00000421592	9606.ENSP00000356448	0	0	0	0	0.287	0.341	0.900	0.287	0.962
BUB3	NUP107	4443208	4433447	9606.ENSP00000357858	9606.ENSP00000229179	0	0	0	0	0.268	0	0.900	0.527	0.962
UBE2I	CTBP1	4441792	4436892	9606.ENSP00000348056	9606.ENSP00000290921	0	0	0	0	0.106	0.425	0.900	0.350	0.962
TRA2B	EIF4A3	4448854	4435883	9606.ENSP00000416959	9606.ENSP00000269349	0	0	0	0	0.337	0.358	0.900	0.199	0.961
NDUFC1	UQCRFS1	4449976	4438219	9606.ENSP00000441126	9606.ENSP00000306397	0	0	0	0	0.657	0.829	0	0.391	0.961
TRA2B	SNRPA1	4448854	4434347	9606.ENSP00000416959	9606.ENSP00000254193	0	0	0	0	0.320	0.320	0.900	0.268	0.961
RPSA	CCT7	4441585	4434598	9606.ENSP00000346067	9606.ENSP00000258091	0	0	0.205	0	0.941	0	0	0.224	0.961
HCK	STAT3	4450141	4435468	9606.ENSP00000444986	9606.ENSP00000264657	0	0	0	0	0	0.365	0.900	0.427	0.960
STAT3	EIF2AK2	4435468	4433575	9606.ENSP00000264657	9606.ENSP00000233057	0	0	0	0	0.062	0.379	0.900	0.388	0.959
SRSF5	ALYREF	4450384	4449181	9606.ENSP00000452123	9606.ENSP00000421592	0	0	0	0	0.177	0.357	0.900	0.301	0.958
ISG15	PCNA	4445204	4445167	9606.ENSP00000368699	9606.ENSP00000368458	0	0	0	0	0.062	0.576	0.900	0.086	0.958
TRA2B	NHP2L1	4448854	4447058	9606.ENSP00000416959	9606.ENSP00000383949	0	0	0	0	0.304	0.341	0.900	0.208	0.958
ATP5H	NDUFB9	4437775	4436240	9606.ENSP00000301587	9606.ENSP00000276689	0	0	0	0	0.928	0	0	0.430	0.957
RPSA	CCT8	4441585	4436697	9606.ENSP00000346067	9606.ENSP00000286788	0	0	0.252	0	0.941	0	0	0.094	0.957
DCTN1	RAB7A	4442543	4435545	9606.ENSP00000354791	9606.ENSP00000265062	0	0	0	0	0.042	0	0.900	0.589	0.957
PRKCD	STAT3	4446312	4435468	9606.ENSP00000378217	9606.ENSP00000264657	0	0	0	0	0.061	0.394	0.900	0.321	0.956
SRSF5	PRPF3	4450384	4438990	9606.ENSP00000452123	9606.ENSP00000315379	0	0	0	0	0.069	0.231	0.900	0.448	0.955
HIF1A	UBXN7	4449842	4437265	9606.ENSP00000437955	9606.ENSP00000296328	0	0	0	0	0.062	0.515	0.900	0.146	0.955
DHX9	EIF4A3	4442908	4435883	9606.ENSP00000356520	9606.ENSP00000269349	0	0	0	0	0.288	0.157	0.900	0.347	0.955
SNRPA1	SRSF6	4434347	4433875	9606.ENSP00000254193	9606.ENSP00000244020	0	0	0	0	0.245	0.261	0.900	0.277	0.954
EIF4E	EIF1AX	4449328	4445241	9606.ENSP00000425561	9606.ENSP00000368927	0	0	0	0	0.318	0	0.900	0.391	0.954
EIF3H	EIF1AX	4449525	4445241	9606.ENSP00000429931	9606.ENSP00000368927	0	0	0	0	0.109	0	0.900	0.516	0.953
EIF1AX	RPL8	4445241	4435108	9606.ENSP00000368927	9606.ENSP00000262584	0.219	0	0	0	0.283	0.043	0.900	0.269	0.953
CHTOP	PCF11	4443151	4437472	9606.ENSP00000357679	9606.ENSP00000298281	0	0	0	0	0.109	0	0.900	0.515	0.953
CUL4A	UBE2I	4444561	4441792	9606.ENSP00000364589	9606.ENSP00000348056	0	0	0	0	0	0.194	0.900	0.465	0.953
NHP2L1	EIF4A3	4447058	4435883	9606.ENSP00000383949	9606.ENSP00000269349	0	0	0	0	0.338	0.262	0.900	0.159	0.953
UQCRFS1	ATP5G3	4438219	4436602	9606.ENSP00000306397	9606.ENSP00000284727	0	0	0	0	0.918	0	0	0.441	0.952
PIM1	STAT3	4444200	4435468	9606.ENSP00000362608	9606.ENSP00000264657	0	0	0	0	0.054	0.305	0.900	0.359	0.952
NHP2	KRR1	4436148	4433449	9606.ENSP00000274606	9606.ENSP00000229214	0	0	0	0	0.883	0.361	0	0.417	0.952
STAT3	HES1	4435468	4433557	9606.ENSP00000264657	9606.ENSP00000232424	0	0	0	0	0	0.412	0.900	0.252	0.952
CHTOP	EIF4A3	4443151	4435883	9606.ENSP00000357679	9606.ENSP00000269349	0	0	0	0	0.378	0.247	0.900	0.106	0.952
EIF4A3	RPL8	4435883	4435108	9606.ENSP00000269349	9606.ENSP00000262584	0	0	0	0	0.292	0.360	0.900	0.074	0.952
ALYREF	SNRPN	4449181	4446975	9606.ENSP00000421592	9606.ENSP00000382972	0	0	0	0	0.284	0.368	0.900	0.045	0.951
LSM5	POLR2K	4448567	4441290	9606.ENSP00000410758	9606.ENSP00000342889	0	0	0	0	0.538	0	0.900	0	0.951
TRA2B	SF3B5	4448854	4442913	9606.ENSP00000416959	9606.ENSP00000356541	0	0	0	0	0.429	0.186	0.900	0.077	0.951
TRA2B	PABPN1	4448854	4432979	9606.ENSP00000416959	9606.ENSP00000216727	0	0	0	0	0.437	0.185	0.900	0.049	0.950
EIF1AX	RPL10A	4445241	4444285	9606.ENSP00000368927	9606.ENSP00000363018	0.219	0	0	0	0.254	0	0.900	0.248	0.950
UQCRQ	ATP5C1	4445100	4441891	9606.ENSP00000367939	9606.ENSP00000349142	0	0	0	0	0.868	0.363	0	0.455	0.950
ALYREF	SF3B5	4449181	4442913	9606.ENSP00000421592	9606.ENSP00000356541	0	0	0	0	0.526	0	0.900	0	0.950
SNRPB2	PABPN1	4433966	4432979	9606.ENSP00000246071	9606.ENSP00000216727	0	0	0	0	0.274	0	0.900	0.357	0.949
CCT4	EIF3I	4446274	4444219	9606.ENSP00000377958	9606.ENSP00000362688	0	0	0	0	0.948	0.058	0	0	0.949
RAN	TPR	4450191	4442896	9606.ENSP00000446215	9606.ENSP00000356448	0	0	0	0	0.104	0.387	0.900	0.185	0.949
ALYREF	LSM3	4449181	4437830	9606.ENSP00000421592	9606.ENSP00000302160	0	0	0	0	0.514	0	0.900	0	0.949
LCK	SOCS3	4440823	4440175	9606.ENSP00000337825	9606.ENSP00000330341	0	0	0	0	0.059	0.334	0.900	0.269	0.948
NUP62	EIF4A3	4450981	4435883	9606.ENSP00000471191	9606.ENSP00000269349	0	0	0	0	0.173	0.387	0.900	0.103	0.948
SPEN	CTBP1	4444620	4436892	9606.ENSP00000364912	9606.ENSP00000290921	0	0	0	0	0.062	0.379	0.900	0.220	0.948
LSM3	EIF4A3	4437830	4435883	9606.ENSP00000302160	9606.ENSP00000269349	0	0	0	0	0.283	0.328	0.900	0.057	0.948
UBE2I	KAT5	4441792	4441035	9606.ENSP00000348056	9606.ENSP00000340330	0	0	0	0	0.061	0.342	0.900	0.269	0.948
SF3B5	DHX9	4442913	4442908	9606.ENSP00000356541	9606.ENSP00000356520	0	0	0	0	0.338	0.264	0.900	0.067	0.948
BUB3	RANBP2	4443208	4436527	9606.ENSP00000357858	9606.ENSP00000283195	0	0	0	0	0.202	0	0.900	0.410	0.948
EIF3I	CCT7	4444219	4434598	9606.ENSP00000362688	9606.ENSP00000258091	0	0	0	0	0.938	0.058	0	0.161	0.947
EIF3M	EIF4E	4449770	4449328	9606.ENSP00000436049	9606.ENSP00000425561	0	0	0	0	0.129	0	0.900	0.439	0.946
DHX9	SRSF6	4442908	4433875	9606.ENSP00000356520	9606.ENSP00000244020	0	0	0	0	0.343	0.128	0.900	0.181	0.946
CNOT8	EIF4E	4449547	4449328	9606.ENSP00000430493	9606.ENSP00000425561	0	0	0	0	0.063	0.267	0.900	0.308	0.946
DCTN5	DCTN3	4437631	4434716	9606.ENSP00000300087	9606.ENSP00000259632	0	0	0	0	0.086	0	0.900	0.466	0.946
NHP2L1	PABPN1	4447058	4432979	9606.ENSP00000383949	9606.ENSP00000216727	0	0	0	0	0.348	0	0.900	0.235	0.945
EIF4A3	SRSF6	4435883	4433875	9606.ENSP00000269349	9606.ENSP00000244020	0.042	0	0	0	0.216	0.283	0.900	0.133	0.944
PRPF3	EIF4A3	4438990	4435883	9606.ENSP00000315379	9606.ENSP00000269349	0	0	0	0	0.081	0.417	0.900	0.080	0.944
NUP62	HSPA4	4450981	4437917	9606.ENSP00000471191	9606.ENSP00000302961	0	0	0	0	0.064	0	0.900	0.455	0.944
NSMCE2	STAG2	4436723	4433042	9606.ENSP00000287437	9606.ENSP00000218089	0	0	0	0	0.061	0.342	0.900	0.187	0.943
RBM5	SNRNP200	4441303	4439101	9606.ENSP00000343054	9606.ENSP00000317123	0	0	0	0	0.084	0.348	0.900	0.162	0.943
SRSF5	PABPN1	4450384	4432979	9606.ENSP00000452123	9606.ENSP00000216727	0	0	0	0	0.142	0.262	0.900	0.208	0.943
ATP5H	SOD1	4437775	4435927	9606.ENSP00000301587	9606.ENSP00000270142	0	0	0	0	0.910	0	0	0.400	0.943
TRA2B	SNRNP200	4448854	4439101	9606.ENSP00000416959	9606.ENSP00000317123	0	0	0	0	0.191	0.343	0.900	0.057	0.943
NUP62	UBE2I	4450981	4441792	9606.ENSP00000471191	9606.ENSP00000348056	0	0	0	0	0.063	0	0.900	0.432	0.942
SNRNP200	PABPN1	4439101	4432979	9606.ENSP00000317123	9606.ENSP00000216727	0	0	0	0	0.298	0	0.900	0.251	0.942
SRSF6	PABPN1	4433875	4432979	9606.ENSP00000244020	9606.ENSP00000216727	0	0	0	0	0.222	0.262	0.900	0.111	0.942
ALYREF	SNRPA1	4449181	4434347	9606.ENSP00000421592	9606.ENSP00000254193	0	0	0	0	0.318	0.083	0.900	0.194	0.942
PRKCD	VCP	4446312	4442186	9606.ENSP00000378217	9606.ENSP00000351777	0	0	0	0	0.061	0.432	0.900	0.048	0.942
PRPF3	SRSF6	4438990	4433875	9606.ENSP00000315379	9606.ENSP00000244020	0	0	0	0	0.105	0	0.900	0.409	0.942
DHX9	SNRPA1	4442908	4434347	9606.ENSP00000356520	9606.ENSP00000254193	0	0	0	0	0.359	0.162	0.900	0.044	0.941
PCNA	CUL4A	4445167	4444561	9606.ENSP00000368458	9606.ENSP00000364589	0	0	0	0	0.061	0.409	0.900	0.072	0.941
PRKCD	LCK	4446312	4440823	9606.ENSP00000378217	9606.ENSP00000337825	0	0	0	0.574	0.062	0.398	0.900	0.154	0.941
SNRPN	SRSF6	4446975	4433875	9606.ENSP00000382972	9606.ENSP00000244020	0	0	0	0	0.141	0.266	0.900	0.173	0.940
SRSF5	SNRPN	4450384	4446975	9606.ENSP00000452123	9606.ENSP00000382972	0	0	0	0	0.141	0.266	0.900	0.173	0.940
CCT3	STAT3	4437177	4435468	9606.ENSP00000295688	9606.ENSP00000264657	0	0	0	0	0	0.379	0.900	0.119	0.940
EIF3M	EIF1AX	4449770	4445241	9606.ENSP00000436049	9606.ENSP00000368927	0	0	0	0	0.246	0	0.900	0.274	0.940
TXNL4A	EIF4A3	4435902	4435883	9606.ENSP00000269601	9606.ENSP00000269349	0	0	0	0	0.158	0.264	0.900	0.146	0.940
NHP2L1	POLR2K	4447058	4441290	9606.ENSP00000383949	9606.ENSP00000342889	0	0	0	0	0.427	0	0.900	0	0.940
CHTOP	PABPN1	4443151	4432979	9606.ENSP00000357679	9606.ENSP00000216727	0	0	0	0	0.419	0	0.900	0.057	0.940
HSPA4	RANBP2	4437917	4436527	9606.ENSP00000302961	9606.ENSP00000283195	0	0	0	0	0.183	0.163	0.900	0.236	0.940
SRSF5	TPR	4450384	4442896	9606.ENSP00000452123	9606.ENSP00000356448	0	0	0	0	0.122	0.350	0.900	0.060	0.939
ALYREF	LSM7	4449181	4434242	9606.ENSP00000421592	9606.ENSP00000252622	0	0	0	0	0.189	0	0.900	0.315	0.939
SRSF5	NHP2L1	4450384	4447058	9606.ENSP00000452123	9606.ENSP00000383949	0	0	0	0	0.065	0.360	0.900	0.107	0.939
PCF11	EIF4A3	4437472	4435883	9606.ENSP00000298281	9606.ENSP00000269349	0	0	0	0	0.073	0.122	0.900	0.349	0.939
EIF4E	RPL10A	4449328	4444285	9606.ENSP00000425561	9606.ENSP00000363018	0	0	0	0	0.133	0.157	0.900	0.265	0.939
