"","logFC","logCPM","PValue","qval"
"ENSG00000084444.13",14.81404182,8.044717729,8.75e-17,1.91041636077749e-13
"ENSG00000176208.8",14.48352929,7.714858995,3.64e-16,3.23517198616524e-13
"ENSG00000117009.11",-14.36143625,7.590302693,6.19e-16,3.5566988682834e-13
"ENSG00000032742.17",14.34697929,7.578625292,6.57e-16,3.58612442580232e-13
"ENSG00000196937.10",-14.27456305,7.50347738,9e-16,3.92999937074227e-13
"ENSG00000159256.12",-14.11910937,7.34811738,1.76e-15,5.58711444932615e-13
"ENSG00000162909.17",-10.85790871,8.091358362,2.12e-15,6.03968374329837e-13
"ENSG00000026103.21",-10.79272678,8.02623495,2.8e-15,6.68235374309186e-13
"ENSG00000160799.11",-11.29739369,7.618053328,3.96e-15,7.40162124478488e-13
"ENSG00000213965.3",11.11592894,7.6023965,4.29e-15,7.55256393155499e-13
"ENSG00000251022.6",-10.6665706,7.900199969,4.83e-15,7.76501322614666e-13
"ENSG00000137601.16",-13.88094642,7.110120516,4.91e-15,7.79338975744074e-13
"ENSG00000147174.11",-13.87767522,7.106851806,4.99e-15,7.82105465158637e-13
"ENSG00000156136.9",-11.23216918,7.552887231,5.26e-15,7.9095095104994e-13
"ENSG00000180346.3",-13.85539845,7.084592165,5.48e-15,7.9764431672843e-13
"ENSG00000135317.12",-13.82769571,7.056911128,6.2e-15,8.19354799185728e-13
"ENSG00000143110.11",13.8137151,7.046920669,6.57e-15,8.29026729286006e-13
"ENSG00000255384.1",13.80236497,7.035610254,6.9e-15,8.36944310435853e-13
"ENSG00000197860.9",13.77707584,7.01041072,7.69e-15,8.72907523379598e-13
"ENSG00000139684.13",13.74502562,6.978476287,8.82e-15,9.16999853173196e-13
"ENSG00000100647.7",10.05648596,8.023272283,8.82e-15,9.16999853173196e-13
"ENSG00000147251.15",13.71386353,6.947429203,1.01e-14,9.64847657813812e-13
"ENSG00000119950.20",-11.07816887,7.399036196,1.02e-14,9.68260714530704e-13
"ENSG00000124171.8",-13.65215693,6.881520804,1.32e-14,1.16482380306225e-12
"ENSG00000104889.5",-13.63094211,6.860325279,1.45e-14,1.24166014194546e-12
"ENSG00000166199.12",-13.58755298,6.816976603,1.74e-14,1.3976855108384e-12
"ENSG00000163297.16",-13.57548955,6.80492465,1.83e-14,1.44225058416271e-12
"ENSG00000155542.11",13.53066466,6.764957663,2.23e-14,1.62154930346305e-12
"ENSG00000129472.13",-10.89515271,7.216220327,2.25e-14,1.62978890856446e-12
"ENSG00000173418.11",-10.8798869,7.20097245,2.4e-14,1.68961903464406e-12
"ENSG00000167562.12",13.49914192,6.733569386,2.55e-14,1.74618041648217e-12
"ENSG00000163518.10",-13.49665211,6.726164877,2.57e-14,1.75348930257077e-12
"ENSG00000197329.11",-10.25485544,7.48896482,2.86e-14,1.85638266448232e-12
"ENSG00000113273.15",13.44858725,6.683236421,3.16e-14,1.95278976569486e-12
"ENSG00000145390.11",-10.80911834,7.130289661,3.26e-14,1.98290389878536e-12
"ENSG00000140830.8",13.43786905,6.672566204,3.32e-14,2.00052197362215e-12
"ENSG00000112763.15",13.41619076,6.650986032,3.63e-14,2.08654319032615e-12
"ENSG00000017797.12",-13.40646236,6.636069842,3.8e-14,2.1304338412528e-12
"ENSG00000110880.10",-10.77321469,7.094431233,3.81e-14,2.1329483764285e-12
"ENSG00000137101.12",13.38609451,6.621028375,4.13e-14,2.22097665587925e-12
"ENSG00000105171.9",13.38203381,6.616986598,4.21e-14,2.24191021013888e-12
"ENSG00000117906.13",10.56017042,7.048521371,4.72e-14,2.44034958548421e-12
"ENSG00000104312.7",-10.1219407,7.356237508,5.06e-14,2.56634812906107e-12
"ENSG00000114491.13",13.32183205,6.557071418,5.47e-14,2.71205200533622e-12
"ENSG00000052802.12",13.28424948,6.519673716,6.4e-14,3.01949096840853e-12
"ENSG00000125812.15",-13.2796016,6.509353806,6.56e-14,3.0694065143038e-12
"ENSG00000257605.2",-13.27463584,6.504394008,6.7e-14,3.11241084916941e-12
"ENSG00000136026.13",-13.20717323,6.437014579,8.98e-14,3.86766349126635e-12
"ENSG00000264343.5",-13.19671051,6.426565144,9.36e-14,3.98296897438317e-12
"ENSG00000182606.14",13.19216472,6.428062116,9.51e-14,4.02772636081837e-12
"ENSG00000107798.17",-13.18219923,6.412072479,9.98e-14,4.16527404453861e-12
"ENSG00000203705.10",13.16051082,6.396577723,1.09e-13,4.42324972806492e-12
"ENSG00000100883.11",-10.52499544,6.846559076,1.11e-13,4.47745179414517e-12
"ENSG00000226950.6",13.14860864,6.384740207,1.15e-13,4.58393258222774e-12
"ENSG00000138430.15",10.33653864,6.825872192,1.24e-13,4.81454316565991e-12
"ENSG00000205707.10",9.734684651,7.145799216,1.27e-13,4.88877911955178e-12
"ENSG00000163251.3",13.11963626,6.355927415,1.3e-13,4.96175389387489e-12
"ENSG00000119638.12",-13.10736919,6.337341782,1.37e-13,5.12730080465825e-12
"ENSG00000214087.8",-13.07774162,6.307755154,1.56e-13,5.54583101203243e-12
"ENSG00000116406.18",-13.05909108,6.289130878,1.7e-13,5.82833774495425e-12
"ENSG00000182150.15",-13.05909108,6.289130878,1.7e-13,5.82833774495425e-12
"ENSG00000152700.13",-13.05475266,6.284798615,1.73e-13,5.88627722549352e-12
"ENSG00000165997.4",-13.04749283,6.277549144,1.78e-13,5.98091736178134e-12
"ENSG00000162385.10",-13.0372673,6.267338305,1.86e-13,6.12753063082473e-12
"ENSG00000174405.13",13.03553294,6.272305252,1.87e-13,6.14545516751997e-12
"ENSG00000172172.7",13.0290555,6.265866005,1.92e-13,6.23378264413477e-12
"ENSG00000197124.11",13.02254885,6.259397882,1.98e-13,6.33700734706248e-12
"ENSG00000123595.7",-9.507455582,7.297151239,2.01e-13,6.38752460250819e-12
"ENSG00000075188.8",13.01470194,6.251597653,2.05e-13,6.45377976815977e-12
"ENSG00000160712.12",-13.01063537,6.240745187,2.09e-13,6.51880848004074e-12
"ENSG00000255154.7",10.2020344,6.692034625,2.2e-13,6.69287443636404e-12
"ENSG00000179295.17",12.99223439,6.229265144,2.24e-13,6.75406385896575e-12
"ENSG00000259330.2",-12.98806028,6.218203629,2.3e-13,6.84383763218415e-12
"ENSG00000111364.15",9.588783797,7.000566709,2.39e-13,6.97415958340155e-12
"ENSG00000198792.12",12.96941141,6.206581419,2.48e-13,7.09953839341146e-12
"ENSG00000158850.14",12.96670246,6.203889139,2.51e-13,7.14028115856901e-12
"ENSG00000134107.4",-10.32984113,6.651725388,2.57e-13,7.22025006940905e-12
"ENSG00000072694.20",-12.95894851,6.189135982,2.6e-13,7.25949491740978e-12
"ENSG00000131711.14",12.95444885,6.191711306,2.65e-13,7.32383848977989e-12
"ENSG00000187736.12",12.93932948,6.176686294,2.82e-13,7.59394150026942e-12
"ENSG00000184489.11",-12.92131565,6.151561649,3.07e-13,7.96691631549047e-12
"ENSG00000107679.14",-12.91813481,6.148385839,3.11e-13,8.02409272781542e-12
"ENSG00000116106.11",-12.91654176,6.146795309,3.13e-13,8.05243390313125e-12
"ENSG00000173702.7",12.91564699,6.153153527,3.13e-13,8.05243390313125e-12
"ENSG00000164180.13",-12.89567039,6.125957282,3.42e-13,8.4457696669213e-12
"ENSG00000089154.10",-12.88918721,6.119484568,3.51e-13,8.56150558050233e-12
"ENSG00000279633.1",12.88441039,6.122118054,3.58e-13,8.64957441734742e-12
"ENSG00000198315.10",-12.87940749,6.109720729,3.65e-13,8.7359912930629e-12
"ENSG00000175352.10",12.87432795,6.112101425,3.73e-13,8.83278961970876e-12
"ENSG00000104626.14",12.87143426,6.109226708,3.78e-13,8.89225285610306e-12
"ENSG00000064995.16",10.07598841,6.566670741,3.78e-13,8.89225285610306e-12
"ENSG00000273637.1",-12.86956101,6.099890375,3.83e-13,8.95093814815823e-12
"ENSG00000143337.18",-9.352105272,7.142126333,3.92e-13,9.05465941772052e-12
"ENSG00000163602.10",-10.22500868,6.547085088,4.03e-13,9.17819741776271e-12
"ENSG00000047249.17",-12.84297039,6.07334391,4.29e-13,9.45686409046686e-12
"ENSG00000244437.1",10.04402507,6.534889762,4.34e-13,9.50841636136773e-12
"ENSG00000105750.14",-12.83792962,6.068311617,4.38e-13,9.54920517244598e-12
"ENSG00000112977.15",10.03862831,6.529524185,4.44e-13,9.609647101055e-12
"ENSG00000114126.17",-12.83287118,6.063261713,4.47e-13,9.63953972081757e-12
"ENSG00000088356.5",-12.829489,6.059885266,4.53e-13,9.69868007706607e-12
"ENSG00000182405.5",-12.82609888,6.0565009,4.59e-13,9.75697593666541e-12
"ENSG00000105497.7",12.82283092,6.060947498,4.65e-13,9.81444525990953e-12
"ENSG00000240682.9",-12.82270077,6.053108578,4.69e-13,9.85230759502952e-12
"ENSG00000165806.19",-12.81758856,6.048005095,4.78e-13,9.93620913580241e-12
"ENSG00000072736.18",-12.81417032,6.044592718,4.85e-13,1.00002607282791e-11
"ENSG00000109436.7",-12.80902773,6.039458974,4.95e-13,1.00899880109825e-11
"ENSG00000073803.13",-12.80558913,6.036026304,5.02e-13,1.01515883714759e-11
"ENSG00000009335.17",-12.80214231,6.032585448,5.09e-13,1.02122201332847e-11
"ENSG00000117054.13",9.405364912,6.818087556,5.25e-13,1.0347290218855e-11
"ENSG00000113272.13",12.79408599,6.032399244,5.27e-13,1.03638394134366e-11
"ENSG00000109321.10",-12.79175216,6.022213379,5.35e-13,1.04293138062853e-11
"ENSG00000168818.9",12.79102662,6.02936103,5.35e-13,1.04293138062853e-11
"ENSG00000135766.8",9.976763778,6.468025278,5.78e-13,1.09758239378238e-11
"ENSG00000058804.11",-9.078776071,7.268827644,5.8e-13,1.10005550935133e-11
"ENSG00000153339.13",-12.76544463,5.99595228,5.98e-13,1.12204869542137e-11
"ENSG00000163867.16",-12.76012506,5.99064222,6.11e-13,1.13764195026844e-11
"ENSG00000081870.11",9.964293769,6.455630825,6.12e-13,1.1388315228926e-11
"ENSG00000176102.11",12.74434008,5.983002683,6.52e-13,1.18528984629659e-11
"ENSG00000159593.14",12.73640996,5.975129329,6.76e-13,1.21215049978882e-11
"ENSG00000139174.11",-12.73322897,5.963794811,6.86e-13,1.2231273037907e-11
"ENSG00000171606.17",12.73003434,5.968799554,6.91e-13,1.22856929297091e-11
"ENSG00000167081.16",-12.72960464,5.96017712,6.96e-13,1.2339806881711e-11
"ENSG00000124275.14",-12.72232855,5.952914414,7.17e-13,1.25638021616827e-11
"ENSG00000076043.9",9.926223687,6.417795364,7.21e-13,1.26058765902726e-11
"ENSG00000148396.18",-12.71501558,5.945614972,7.44e-13,1.28442288296262e-11
"ENSG00000114982.17",12.70587161,5.944812364,7.66e-13,1.30666685811285e-11
"ENSG00000127527.13",-12.70766535,5.938278419,7.66e-13,1.30666685811285e-11
"ENSG00000126581.12",-10.07087187,6.393259197,7.81e-13,1.32153212018422e-11
"ENSG00000117475.13",12.6977266,5.936727154,7.95e-13,1.33519209390603e-11
"ENSG00000171928.13",-12.69842458,5.929054964,7.95e-13,1.33519209390603e-11
"ENSG00000163728.10",9.296005874,6.709346919,8.41e-13,1.3826171646012e-11
"ENSG00000152894.14",-12.68164056,5.912302714,8.57e-13,1.39864669188465e-11
"ENSG00000157014.10",12.6812973,5.920419475,8.57e-13,1.39864669188465e-11
"ENSG00000121067.17",-12.67976356,5.910429291,8.64e-13,1.40558632650991e-11
"ENSG00000111231.8",-12.67600222,5.906675134,8.77e-13,1.41835779758888e-11
"ENSG00000149084.12",8.972616463,6.943719938,9.38e-13,1.48860544285743e-11
"ENSG00000132478.9",12.65965563,5.898940031,9.39e-13,1.48973513262872e-11
"ENSG00000259924.1",-12.64555312,5.876285023,9.99e-13,1.5562706153132e-11
"ENSG00000180917.17",12.64278443,5.882196923,1.01e-12,1.56820867531094e-11
"ENSG00000188906.14",12.63938639,5.87882485,1.02e-12,1.57899321304673e-11
"ENSG00000214022.11",12.6257136,5.865257157,1.09e-12,1.65271370535305e-11
"ENSG00000196975.15",-12.622287,5.853064942,1.11e-12,1.67322396643511e-11
"ENSG00000124299.13",-12.61641137,5.847201071,1.13e-12,1.69349640030691e-11
"ENSG00000112237.12",9.21753298,6.631346788,1.18e-12,1.74316374950618e-11
"ENSG00000215252.11",-9.382959718,6.618696204,1.22e-12,1.7818873333729e-11
"ENSG00000156875.13",-9.967790036,6.290406007,1.22e-12,1.7818873333729e-11
"ENSG00000158042.8",12.59797304,5.83773275,1.23e-12,1.79143186360139e-11
"ENSG00000198157.10",9.791538536,6.28399002,1.28e-12,1.83835905041816e-11
"ENSG00000100526.19",9.78896948,6.28143853,1.3e-12,1.8567669130336e-11
"ENSG00000152242.10",9.192108285,6.606080713,1.31e-12,1.86589477056023e-11
"ENSG00000064601.16",-12.57459795,5.805472956,1.35e-12,1.90190871648541e-11
"ENSG00000165417.11",12.56968861,5.809672808,1.38e-12,1.92840811297367e-11
"ENSG00000211653.2",12.56790228,5.807900802,1.38e-12,1.92840811297367e-11
"ENSG00000132680.10",9.766945803,6.259566677,1.43e-12,1.97163147430632e-11
"ENSG00000080845.17",-12.56242524,5.793325619,1.43e-12,1.97163147430632e-11
"ENSG00000179222.17",12.56073478,5.800790923,1.43e-12,1.97163147430632e-11
"ENSG00000043143.20",-12.56038644,5.791291085,1.44e-12,1.98013818526033e-11
"ENSG00000141076.17",-12.55834474,5.789253678,1.45e-12,1.98859976307112e-11
"ENSG00000096092.5",9.761714533,6.254371799,1.46e-12,1.99701656597546e-11
"ENSG00000185104.19",-12.55014895,5.781075166,1.5e-12,2.03024306195953e-11
"ENSG00000051009.10",9.75119474,6.243925575,1.52e-12,2.04659670139204e-11
"ENSG00000147180.16",-12.54603353,5.776968463,1.53e-12,2.05470979912774e-11
"ENSG00000137944.17",-9.911848473,6.234596061,1.54e-12,2.06278085580882e-11
"ENSG00000256683.6",-12.53361636,5.76457777,1.62e-12,2.13845189459978e-11
"ENSG00000257727.5",9.141999991,6.556293109,1.62e-12,2.13845189459978e-11
"ENSG00000122779.17",-12.52318644,5.754170302,1.69e-12,2.20288521942104e-11
"ENSG00000162419.12",12.52066407,5.761047413,1.7e-12,2.21195832679839e-11
"ENSG00000182552.14",-12.51899327,5.749986209,1.72e-12,2.23000756059537e-11
"ENSG00000160563.13",12.51325738,5.753702157,1.76e-12,2.26572290766064e-11
"ENSG00000260792.1",-12.50209765,5.733127464,1.85e-12,2.34426350547275e-11
"ENSG00000168439.16",-12.49997171,5.731006206,1.87e-12,2.36138385170877e-11
"ENSG00000167272.10",9.69741344,6.190528576,1.93e-12,2.41203930087533e-11
"ENSG00000158201.9",9.694671019,6.187806124,1.95e-12,2.42869327912386e-11
"ENSG00000173276.13",-12.48929479,5.720352894,1.95e-12,2.42869327912386e-11
"ENSG00000058091.16",-12.48714989,5.718212763,1.97e-12,2.44523364296705e-11
"ENSG00000179021.9",-12.48285051,5.713922955,2e-12,2.46983369202003e-11
"ENSG00000111602.11",12.48134772,5.722060595,2.02e-12,2.48609505477245e-11
"ENSG00000136141.14",12.46991483,5.71072514,2.11e-12,2.55793036962989e-11
"ENSG00000070669.16",12.45646094,5.697386837,2.24e-12,2.65797058890781e-11
"ENSG00000225830.12",-12.45678159,5.687912836,2.24e-12,2.65797058890781e-11
"ENSG00000124784.8",-8.942157381,6.733231667,2.28e-12,2.68790453722473e-11
"ENSG00000170962.12",-12.4523906,5.683531875,2.28e-12,2.68790453722473e-11
"ENSG00000008513.14",-9.82045097,6.143425768,2.29e-12,2.69532751093135e-11
"ENSG00000079387.13",-12.45019009,5.681336397,2.3e-12,2.70272651378639e-11
"ENSG00000176623.11",9.654308723,6.147741985,2.31e-12,2.71010166171552e-11
"ENSG00000144043.11",-12.44798621,5.679137574,2.32e-12,2.71745306989809e-11
"ENSG00000152056.16",-12.44577896,5.676935396,2.34e-12,2.73208512404543e-11
"ENSG00000166801.15",9.631546816,6.125151793,2.55e-12,2.89275710873924e-11
"ENSG00000128438.10",-12.42576027,5.656963107,2.56e-12,2.90018093196308e-11
"ENSG00000156531.16",-8.912080387,6.703244771,2.6e-12,2.92967686905499e-11
"ENSG00000178573.6",9.031659659,6.44669828,2.61e-12,2.93700141534416e-11
"ENSG00000109787.12",-9.788106437,6.111165435,2.62e-12,2.94430634532322e-11
"ENSG00000122435.9",12.40935686,5.650695603,2.73e-12,3.02338810924974e-11
"ENSG00000151470.12",12.40736042,5.648716941,2.75e-12,3.03752059290085e-11
"ENSG00000164080.13",9.017833273,6.432969273,2.78e-12,3.05858036159616e-11
"ENSG00000164818.15",-12.40545989,5.63671055,2.8e-12,3.07252841744788e-11
"ENSG00000132950.18",9.606962214,6.100755605,2.84e-12,3.10020681225173e-11
"ENSG00000123684.12",-8.708986866,6.900082459,2.84e-12,3.10020681225173e-11
"ENSG00000067955.13",-9.763363087,6.086487888,2.91e-12,3.14795719988761e-11
"ENSG00000117505.12",8.522506738,6.896260829,2.95e-12,3.17485822607353e-11
"ENSG00000010256.10",8.705052945,6.677808824,2.96e-12,3.18154041513763e-11
"ENSG00000055950.16",9.586396695,6.080350086,3.09e-12,3.26687676521487e-11
"ENSG00000072506.12",12.37911619,5.620726769,3.1e-12,3.27332546967419e-11
"ENSG00000015171.19",-9.746628571,6.069798574,3.14e-12,3.29895882392029e-11
"ENSG00000162851.7",9.580466582,6.074466518,3.18e-12,3.32433673269608e-11
"ENSG00000158552.12",8.985046876,6.400417437,3.19e-12,3.33064174344816e-11
"ENSG00000143970.16",-9.736493888,6.059691542,3.27e-12,3.3805226138213e-11
"ENSG00000065150.18",-12.36864959,5.599988976,3.28e-12,3.38668868069655e-11
"ENSG00000280789.1",-12.36864959,5.599988976,3.28e-12,3.38668868069655e-11
"ENSG00000122877.15",-9.734797831,6.058000133,3.29e-12,3.39283959345791e-11
"ENSG00000125651.13",-12.36631746,5.597662557,3.31e-12,3.4050961795533e-11
"ENSG00000172943.19",-12.35695105,5.588319201,3.44e-12,3.48332209223816e-11
"ENSG00000154719.13",-12.35459992,5.58597388,3.47e-12,3.50102697821882e-11
"ENSG00000132906.17",12.35238488,5.594240259,3.5e-12,3.51860461012438e-11
"ENSG00000013375.15",-12.34988613,5.581271774,3.54e-12,3.54184586186265e-11
"ENSG00000126803.9",-12.34988613,5.581271774,3.54e-12,3.54184586186265e-11
"ENSG00000183091.19",-12.34988613,5.581271774,3.54e-12,3.54184586186265e-11
"ENSG00000123609.10",-9.716008405,6.0392626,3.57e-12,3.5591318502156e-11
"ENSG00000125352.5",12.34614513,5.588058277,3.57e-12,3.5591318502156e-11
"ENSG00000111203.11",-12.34278644,5.574189767,3.64e-12,3.60856423702415e-11
"ENSG00000248632.1",-12.33803382,5.569449049,3.71e-12,3.65744518684838e-11
"ENSG00000113845.9",-12.33565163,5.567072838,3.78e-12,3.70578387573954e-11
"ENSG00000213983.11",12.32726233,5.569351711,3.89e-12,3.78067060002889e-11
"ENSG00000165006.13",-12.32608334,5.557528679,3.93e-12,3.80758226687681e-11
"ENSG00000150687.11",-12.32368132,5.555132746,3.97e-12,3.83432586710897e-11
"ENSG00000105246.5",-12.31645116,5.547920988,4.09e-12,3.91356386594068e-11
"ENSG00000104129.9",-9.100495831,6.337019864,4.09e-12,3.91356386594068e-11
"ENSG00000072786.12",-12.31161085,5.543093052,4.17e-12,3.96557712574258e-11
"ENSG00000005194.14",-8.800407825,6.591924246,4.2e-12,3.98491756235796e-11
"ENSG00000178074.5",-12.30918459,5.540673015,4.21e-12,3.99134461421916e-11
"ENSG00000122741.15",-12.30675424,5.538248913,4.25e-12,4.01695462377456e-11
"ENSG00000130559.18",-12.30188123,5.533388461,4.33e-12,4.07177322679733e-11
"ENSG00000100030.14",-9.661700609,5.985108978,4.51e-12,4.19310129948077e-11
"ENSG00000101911.12",8.599724578,6.573217494,4.64e-12,4.27903516238224e-11
"ENSG00000169756.16",-9.067950874,6.30457649,4.69e-12,4.31171723595132e-11
"ENSG00000059573.8",12.28221687,5.524735558,4.73e-12,4.33771714350004e-11
"ENSG00000102218.5",12.28221687,5.524735558,4.73e-12,4.33771714350004e-11
"ENSG00000175105.6",9.475736146,5.970589067,4.95e-12,4.47844467792779e-11
"ENSG00000137574.10",8.87559064,6.291782733,5.09e-12,4.5660452154438e-11
"ENSG00000169429.10",-9.631027503,5.954525775,5.13e-12,4.59080163729965e-11
"ENSG00000150768.15",12.26026206,5.502994601,5.18e-12,4.62157933395325e-11
"ENSG00000131196.17",-8.740542187,6.532259266,5.42e-12,4.76676738041371e-11
"ENSG00000083720.12",-12.24969555,5.481340427,5.45e-12,4.78462533256779e-11
"ENSG00000144659.10",12.24469245,5.48757851,5.56e-12,4.8495644462322e-11
"ENSG00000122376.11",-12.24208393,5.47374938,5.61e-12,4.87880481363921e-11
"ENSG00000113593.11",9.443428406,5.938556659,5.69e-12,4.92523382665631e-11
"ENSG00000120334.15",12.2357195,5.478694746,5.73e-12,4.94828584896788e-11
"ENSG00000133935.6",12.23346751,5.476465227,5.79e-12,4.9826629021299e-11
"ENSG00000089123.15",12.23121201,5.474232255,5.85e-12,5.01680101402064e-11
"ENSG00000116580.18",8.289379025,7.233897047,5.91e-12,5.0507026671916e-11
"ENSG00000000457.13",12.22895297,5.47199582,5.91e-12,5.0507026671916e-11
"ENSG00000115919.14",-12.22930797,5.461008237,5.91e-12,5.0507026671916e-11
"ENSG00000120889.12",-12.22673915,5.458446457,5.97e-12,5.08437030992203e-11
"ENSG00000153975.9",-12.22673915,5.458446457,5.97e-12,5.08437030992203e-11
"ENSG00000277462.1",-12.22673915,5.458446457,5.97e-12,5.08437030992203e-11
"ENSG00000157601.13",12.22442426,5.467512516,6.03e-12,5.11780635680829e-11
"ENSG00000169598.15",12.22442426,5.467512516,6.03e-12,5.11780635680829e-11
"ENSG00000099385.11",-12.22158774,5.453309215,6.16e-12,5.189467924452e-11
"ENSG00000077044.10",-12.21900512,5.450733722,6.22e-12,5.22218614144872e-11
"ENSG00000278002.1",-12.21641787,5.448153624,6.29e-12,5.26007711500136e-11
"ENSG00000110917.7",-12.21122941,5.442979553,6.42e-12,5.32965694131081e-11
"ENSG00000169609.13",-12.21122941,5.442979553,6.42e-12,5.32965694131081e-11
"ENSG00000197961.11",12.21075219,5.453978356,6.42e-12,5.32965694131081e-11
"ENSG00000160055.19",-12.19817602,5.429962644,6.76e-12,5.53488152722903e-11
"ENSG00000151239.13",-12.19555111,5.427345116,6.84e-12,5.58235352025238e-11
"ENSG00000123353.9",-12.19292141,5.424722833,6.91e-12,5.62364148386504e-11
"ENSG00000155876.5",-12.19292141,5.424722833,6.91e-12,5.62364148386504e-11
"ENSG00000065600.12",9.38848624,5.884096474,7.2e-12,5.79224899323108e-11
"ENSG00000166311.9",12.18301311,5.426522862,7.21e-12,5.79799388465237e-11
"ENSG00000131023.12",-9.550400351,5.874145112,7.26e-12,5.82665013904481e-11
"ENSG00000013810.18",12.1759942,5.419576518,7.44e-12,5.92888033321438e-11
"ENSG00000116830.11",-12.17704178,5.408888299,7.44e-12,5.92888033321438e-11
"ENSG00000127511.9",12.1759942,5.419576518,7.44e-12,5.92888033321438e-11
"ENSG00000138735.15",-12.1743781,5.406232239,7.52e-12,5.97385325004952e-11
"ENSG00000271895.2",12.17129588,5.414926961,7.6e-12,6.01854519347068e-11
"ENSG00000261644.2",-12.16635742,5.39823461,7.77e-12,6.11259459575405e-11
"ENSG00000031698.12",-8.468343317,6.660281179,7.99e-12,6.23247990647234e-11
"ENSG00000151332.18",12.14996201,5.393816393,8.29e-12,6.39272754474925e-11
"ENSG00000005812.10",9.354140171,5.850060735,8.35e-12,6.42433936651601e-11
"ENSG00000270362.1",-9.517238737,5.841089322,8.35e-12,6.42433936651601e-11
"ENSG00000135473.14",-9.515264111,5.839121082,8.42e-12,6.46103842153802e-11
"ENSG00000148690.11",-12.14474834,5.376688396,8.47e-12,6.48713323847323e-11
"ENSG00000175455.14",-12.14474834,5.376688396,8.47e-12,6.48713323847323e-11
"ENSG00000100483.13",12.14037808,5.384333783,8.66e-12,6.58540120419401e-11
"ENSG00000272831.1",12.14037808,5.384333783,8.66e-12,6.58540120419401e-11
"ENSG00000254838.5",-12.13929512,5.371251212,8.75e-12,6.63146213475441e-11
"ENSG00000165716.10",12.13314812,5.377180674,8.94e-12,6.72769158568118e-11
"ENSG00000115590.13",-9.501365534,5.825267721,8.98e-12,6.74777777685974e-11
"ENSG00000146842.16",-12.13107644,5.363056843,9.04e-12,6.77779567902761e-11
"ENSG00000108465.14",12.12588174,5.3699919,9.14e-12,6.82753067842596e-11
"ENSG00000122085.16",-9.495367767,5.819289614,9.19e-12,6.85226104005786e-11
"ENSG00000101236.16",12.12345146,5.367587655,9.25e-12,6.88181772220591e-11
"ENSG00000198839.9",-12.11449728,5.346527218,9.66e-12,7.080357701469e-11
"ENSG00000119522.16",12.11123826,5.355505923,9.77e-12,7.13262744202396e-11
"ENSG00000173465.7",8.424554214,6.399394932,9.86e-12,7.17508669354956e-11
"ENSG00000112584.13",-12.10892828,5.340975011,9.88e-12,7.18448486868336e-11
"ENSG00000223547.9",-12.10892828,5.340975011,9.88e-12,7.18448486868336e-11
"ENSG00000197223.11",9.311815552,5.808128358,9.97e-12,7.22661039039376e-11
"ENSG00000106688.11",12.10632388,5.35064474,9.99e-12,7.23593484089952e-11
"ENSG00000185129.5",-12.1033377,5.335401366,1.01e-11,7.28698214206019e-11
"ENSG00000196365.11",-12.1033377,5.335401366,1.01e-11,7.28698214206019e-11
"ENSG00000105656.12",-12.10053426,5.332606453,1.02e-11,7.33304331791828e-11
"ENSG00000172086.7",12.09892078,5.343322095,1.03e-11,7.37877908552895e-11
"ENSG00000005893.15",8.4126422,6.38758047,1.04e-11,7.42419288112021e-11
"ENSG00000108021.19",-12.09772537,5.329806117,1.05e-11,7.46928809270885e-11
"ENSG00000167967.15",-12.09772537,5.329806117,1.05e-11,7.46928809270885e-11
"ENSG00000111530.12",-12.094911,5.327000339,1.06e-11,7.51406806094301e-11
"ENSG00000153487.12",-12.094911,5.327000339,1.06e-11,7.51406806094301e-11
"ENSG00000163389.10",-12.08926573,5.321372368,1.08e-11,7.60645039498503e-11
"ENSG00000197021.8",-12.08926573,5.321372368,1.08e-11,7.60645039498503e-11
"ENSG00000124207.16",8.397008069,6.372075564,1.11e-11,7.74281026184579e-11
"ENSG00000126254.11",-12.08359828,5.315722369,1.11e-11,7.74281026184579e-11
"ENSG00000102030.15",-12.08075619,5.312889055,1.12e-11,7.78768452801016e-11
"ENSG00000090487.10",9.282893185,5.779480405,1.13e-11,7.83227387819888e-11
"ENSG00000132383.11",12.07396578,5.318641145,1.14e-11,7.87658101731045e-11
"ENSG00000100580.7",12.07144637,5.316149653,1.16e-11,7.96435931177678e-11
"ENSG00000278784.1",-12.06933149,5.30149986,1.17e-11,8.00783570840901e-11
"ENSG00000164327.12",8.04345728,7.207350575,1.18e-11,8.05104037756228e-11
"ENSG00000129158.10",12.06386164,5.308649238,1.2e-11,8.13664465992188e-11
"ENSG00000184209.14",12.06386164,5.308649238,1.2e-11,8.13664465992188e-11
"ENSG00000001036.13",9.268211622,5.764940158,1.21e-11,8.17904925799474e-11
"ENSG00000096093.15",-12.0607032,5.292898604,1.21e-11,8.17904925799474e-11
"ENSG00000181827.14",12.06132451,5.306140403,1.21e-11,8.17904925799474e-11
"ENSG00000163541.11",-12.05781559,5.290020092,1.23e-11,8.28127620707071e-11
"ENSG00000047230.14",12.04600732,5.29099502,1.28e-11,8.53333196700611e-11
"ENSG00000135912.10",12.04343857,5.288455249,1.3e-11,8.63277434372623e-11
"ENSG00000138363.14",12.04343857,5.288455249,1.3e-11,8.63277434372623e-11
"ENSG00000110871.14",9.245905282,5.74285116,1.32e-11,8.7314420124693e-11
