"","ensembl_gene_id","chromosome_name","hgnc_symbol","hgnc_id"
"2073","ENSG00000141759","18","TXNL4A","HGNC:30551"
"2074","ENSG00000141858","19","SAMD1","HGNC:17958"
"2075","ENSG00000141905","19","NFIC","HGNC:7786"
"2076","ENSG00000141956","21","PRDM15","HGNC:13999"
"2077","ENSG00000141968","19","VAV1","HGNC:12657"
"2078","ENSG00000141985","19","SH3GL1","HGNC:10830"
"2079","ENSG00000142002","19","DPP9","HGNC:18648"
"2080","ENSG00000142102","11","PGGHG","HGNC:26210"
"2081","ENSG00000142186","11","SCYL1","HGNC:14372"
"2082","ENSG00000142188","21","TMEM50B","HGNC:1280"
"2083","ENSG00000142197","21","DOP1B","HGNC:1291"
"2084","ENSG00000142207","21","URB1","HGNC:17344"
"2085","ENSG00000142208","14","AKT1","HGNC:391"
"2086","ENSG00000142227","19","EMP3","HGNC:3335"
"2087","ENSG00000142252","19","GEMIN7","HGNC:20045"
"2088","ENSG00000142327","2","RNPEPL1","HGNC:10079"
"2089","ENSG00000142330","2","CAPN10","HGNC:1477"
"2090","ENSG00000142599","1","RERE","HGNC:9965"
"2091","ENSG00000142657","1","PGD","HGNC:8891"
"2092","ENSG00000142684","1","ZNF593","HGNC:30943"
"2093","ENSG00000142687","1","KIAA0319L","HGNC:30071"
"2094","ENSG00000142856","1","ITGB3BP","HGNC:6157"
"2095","ENSG00000142875","1","PRKACB","HGNC:9381"
"2096","ENSG00000142892","1","PIGK","HGNC:8965"
"2097","ENSG00000142961","1","MOB3C","HGNC:29800"
"2098","ENSG00000143079","1","CTTNBP2NL","HGNC:25330"
"2099","ENSG00000143093","1","STRIP1","HGNC:25916"
"2100","ENSG00000143106","1","PSMA5","HGNC:9534"
"2101","ENSG00000143110","1","C1orf162","HGNC:28344"
"2102","ENSG00000143149","1","ALDH9A1","HGNC:412"
"2103","ENSG00000143157","1","POGK","HGNC:18800"
"2104","ENSG00000143158","1","MPC2","HGNC:24515"
"2105","ENSG00000143162","1","CREG1","HGNC:2351"
"2106","ENSG00000143164","1","DCAF6","HGNC:30002"
"2107","ENSG00000143179","1","UCK2","HGNC:12562"
"2108","ENSG00000143183","1","TMCO1","HGNC:18188"
"2109","ENSG00000143190","1","POU2F1","HGNC:9212"
"2110","ENSG00000143198","1","MGST3","HGNC:7064"
"2111","ENSG00000143207","1","COP1","HGNC:17440"
"2112","ENSG00000143294","1","PRCC","HGNC:9343"
"2113","ENSG00000143314","1","MRPL24","HGNC:14037"
"2114","ENSG00000143319","1","ISG20L2","HGNC:25745"
"2115","ENSG00000143321","1","HDGF","HGNC:4856"
"2116","ENSG00000143337","1","TOR1AIP1","HGNC:29456"
"2117","ENSG00000143353","1","LYPLAL1","HGNC:20440"
"2118","ENSG00000143401","1","ANP32E","HGNC:16673"
"2119","ENSG00000143420","1","ENSA","HGNC:3360"
"2120","ENSG00000143436","1","MRPL9","HGNC:14277"
"2121","ENSG00000143437","1","ARNT","HGNC:700"
"2122","ENSG00000143457","1","GOLPH3L","HGNC:24882"
"2123","ENSG00000143493","1","INTS7","HGNC:24484"
"2124","ENSG00000143514","1","TP53BP2","HGNC:12000"
"2125","ENSG00000143553","1","SNAPIN","HGNC:17145"
"2126","ENSG00000143575","1","HAX1","HGNC:16915"
"2127","ENSG00000143612","1","C1orf43","HGNC:29876"
"2128","ENSG00000143622","1","RIT1","HGNC:10023"
"2129","ENSG00000143740","1","SNAP47","HGNC:30669"
"2130","ENSG00000143742","1","SRP9","HGNC:11304"
"2131","ENSG00000143748","1","NVL","HGNC:8070"
"2132","ENSG00000143756","1","FBXO28","HGNC:29046"
"2133","ENSG00000143771","1","CNIH4","HGNC:25013"
"2134","ENSG00000143772","1","ITPKB","HGNC:6179"
"2135","ENSG00000143811","1","PYCR2","HGNC:30262"
"2136","ENSG00000143870","2","PDIA6","HGNC:30168"
"2137","ENSG00000143889","2","HNRNPLL","HGNC:25127"
"2138","ENSG00000143891","2","GALM","HGNC:24063"
"2139","ENSG00000143919","2","CAMKMT","HGNC:26276"
"2140","ENSG00000143970","2","ASXL2","HGNC:23805"
"2141","ENSG00000143971","2","ETAA1","HGNC:24648"
"2142","ENSG00000144028","2","SNRNP200","HGNC:30859"
"2143","ENSG00000144029","2","MRPS5","HGNC:14498"
"2144","ENSG00000144048","2","DUSP11","HGNC:3066"
"2145","ENSG00000144118","2","RALB","HGNC:9840"
"2146","ENSG00000144134","2","RABL2A","HGNC:9799"
"2147","ENSG00000144218","2","AFF3","HGNC:6473"
"2148","ENSG00000144224","2","UBXN4","HGNC:14860"
"2149","ENSG00000144233","2","AMMECR1L","HGNC:28658"
"2150","ENSG00000144290","2","SLC4A10","HGNC:13811"
"2151","ENSG00000144357","2","UBR3","HGNC:30467"
"2152","ENSG00000144401","2","METTL21A","HGNC:30476"
"2153","ENSG00000144524","2","COPS7B","HGNC:16760"
"2154","ENSG00000144559","3","TAMM41","HGNC:25187"
"2155","ENSG00000144560","3","VGLL4","HGNC:28966"
"2156","ENSG00000144566","3","RAB5A","HGNC:9783"
"2157","ENSG00000144567","2","RETREG2","HGNC:28450"
"2158","ENSG00000144591","2","GMPPA","HGNC:22923"
"2159","ENSG00000144597","3","EAF1","HGNC:20907"
"2160","ENSG00000144635","3","DYNC1LI1","HGNC:18745"
"2161","ENSG00000144645","3","OSBPL10","HGNC:16395"
"2162","ENSG00000144655","3","CSRNP1","HGNC:14300"
"2163","ENSG00000144659","3","SLC25A38","HGNC:26054"
"2164","ENSG00000144711","3","IQSEC1","HGNC:29112"
"2165","ENSG00000144736","3","SHQ1","HGNC:25543"
"2166","ENSG00000144741","3","SLC25A26","HGNC:20661"
"2167","ENSG00000144744","3","UBA3","HGNC:12470"
"2168","ENSG00000144747","3","TMF1","HGNC:11870"
"2169","ENSG00000144785","12","",""
"2170","ENSG00000144815","3","NXPE3","HGNC:28238"
"2171","ENSG00000144840","3","RABL3","HGNC:18072"
"2172","ENSG00000144867","3","SRPRB","HGNC:24085"
"2173","ENSG00000144895","3","EIF2A","HGNC:3254"
"2174","ENSG00000145041","3","DCAF1","HGNC:30911"
"2175","ENSG00000145050","3","MANF","HGNC:15461"
"2176","ENSG00000145241","4","CENPC","HGNC:1854"
"2177","ENSG00000145246","4","ATP10D","HGNC:13549"
"2178","ENSG00000145287","4","PLAC8","HGNC:19254"
"2179","ENSG00000145354","4","CISD2","HGNC:24212"
"2180","ENSG00000145365","4","TIFA","HGNC:19075"
"2181","ENSG00000145375","4","SPATA5","HGNC:18119"
"2182","ENSG00000145386","4","CCNA2","HGNC:1578"
"2183","ENSG00000145388","4","METTL14","HGNC:29330"
"2184","ENSG00000145390","4","USP53","HGNC:29255"
"2185","ENSG00000145414","4","NAF1","HGNC:25126"
"2186","ENSG00000145416","4","MARCHF1","HGNC:26077"
"2187","ENSG00000145476","4","CYP4V2","HGNC:23198"
"2188","ENSG00000145495","5","MARCHF6","HGNC:30550"
"2189","ENSG00000145545","5","SRD5A1","HGNC:11284"
"2190","ENSG00000145632","5","PLK2","HGNC:19699"
"2191","ENSG00000145649","5","GZMA","HGNC:4708"
"2192","ENSG00000145675","5","PIK3R1","HGNC:8979"
"2193","ENSG00000145687","5","SSBP2","HGNC:15831"
"2194","ENSG00000145703","5","IQGAP2","HGNC:6111"
"2195","ENSG00000145715","5","RASA1","HGNC:9871"
"2196","ENSG00000145723","5","GIN1","HGNC:25959"
"2197","ENSG00000145725","5","PPIP5K2","HGNC:29035"
"2198","ENSG00000145734","5","BDP1","HGNC:13652"
"2199","ENSG00000145736","5","GTF2H2","HGNC:4656"
"2200","ENSG00000145740","5","SLC30A5","HGNC:19089"
"2201","ENSG00000145819","5","ARHGAP26","HGNC:17073"
"2202","ENSG00000145868","5","FBXO38","HGNC:28844"
"2203","ENSG00000145901","5","TNIP1","HGNC:16903"
"2204","ENSG00000145919","5","BOD1","HGNC:25114"
"2205","ENSG00000145990","6","GFOD1","HGNC:21096"
"2206","ENSG00000145996","6","CDKAL1","HGNC:21050"
"2207","ENSG00000146067","5","FAM193B","HGNC:25524"
"2208","ENSG00000146083","5","RNF44","HGNC:19180"
"2209","ENSG00000146085","6","MMUT","HGNC:7526"
"2210","ENSG00000146094","5","DOK3","HGNC:24583"
"2211","ENSG00000146112","6","PPP1R18","HGNC:29413"
"2212","ENSG00000146192","6","FGD2","HGNC:3664"
"2213","ENSG00000146263","6","MMS22L","HGNC:21475"
"2214","ENSG00000146285","6","SCML4","HGNC:21397"
"2215","ENSG00000146350","6","TBC1D32","HGNC:21485"
"2216","ENSG00000146376","6","ARHGAP18","HGNC:21035"
"2217","ENSG00000146386","6","ABRACL","HGNC:21230"
"2218","ENSG00000146414","6","SHPRH","HGNC:19336"
"2219","ENSG00000146416","6","AIG1","HGNC:21607"
"2220","ENSG00000146425","6","DYNLT1","HGNC:11697"
"2221","ENSG00000146426","6","TIAM2","HGNC:11806"
"2222","ENSG00000146463","1","ZMYM4","HGNC:13055"
"2223","ENSG00000146476","6","ARMT1","HGNC:17872"
"2224","ENSG00000146535","7","GNA12","HGNC:4380"
"2225","ENSG00000146574","7","CCZ1B","HGNC:21717"
"2226","ENSG00000146587","7","RBAK","HGNC:17680"
"2227","ENSG00000146729","7","NIPSNAP2","HGNC:4179"
"2228","ENSG00000146757","7","ZNF92","HGNC:13168"
"2229","ENSG00000146776","7","ATXN7L1","HGNC:22210"
"2230","ENSG00000146833","7","TRIM4","HGNC:16275"
"2231","ENSG00000146842","7","TMEM209","HGNC:21898"
"2232","ENSG00000146859","7","TMEM140","HGNC:21870"
"2233","ENSG00000146872","17","TLK2","HGNC:11842"
"2234","ENSG00000147044","X","CASK","HGNC:1497"
"2235","ENSG00000147162","X","OGT","HGNC:8127"
"2236","ENSG00000147164","X","SNX12","HGNC:14976"
"2237","ENSG00000147324","8","MFHAS1","HGNC:16982"
"2238","ENSG00000147364","8","FBXO25","HGNC:13596"
"2239","ENSG00000147383","X","NSDHL","HGNC:13398"
"2240","ENSG00000147408","8","CSGALNACT1","HGNC:24290"
"2241","ENSG00000147419","8","CCDC25","HGNC:25591"
"2242","ENSG00000147421","8","HMBOX1","HGNC:26137"
"2243","ENSG00000147439","8","BIN3","HGNC:1054"
"2244","ENSG00000147443","8","DOK2","HGNC:2991"
"2245","ENSG00000147457","8","CHMP7","HGNC:28439"
"2246","ENSG00000147475","8","ERLIN2","HGNC:1356"
"2247","ENSG00000147533","8","GOLGA7","HGNC:24876"
"2248","ENSG00000147535","8","PLPP5","HGNC:25026"
"2249","ENSG00000147586","8","MRPS28","HGNC:14513"
"2250","ENSG00000147601","8","TERF1","HGNC:11728"
"2251","ENSG00000147649","8","MTDH","HGNC:29608"
"2252","ENSG00000147654","8","EBAG9","HGNC:3123"
"2253","ENSG00000147669","8","POLR2K","HGNC:9198"
"2254","ENSG00000147677","8","EIF3H","HGNC:3273"
"2255","ENSG00000147687","8","TATDN1","HGNC:24220"
"2256","ENSG00000147804","8","SLC39A4","HGNC:17129"
"2257","ENSG00000147853","9","AK3","HGNC:17376"
"2258","ENSG00000147854","9","UHRF2","HGNC:12557"
"2259","ENSG00000147894","9","C9orf72","HGNC:28337"
"2260","ENSG00000147955","9","SIGMAR1","HGNC:8157"
"2261","ENSG00000147996","9","CBWD5","HGNC:24584"
"2262","ENSG00000148019","9","CEP78","HGNC:25740"
"2263","ENSG00000148057","9","IDNK","HGNC:31367"
"2264","ENSG00000148153","9","INIP","HGNC:24994"
"2265","ENSG00000148175","9","STOM","HGNC:3383"
"2266","ENSG00000148180","9","GSN","HGNC:4620"
"2267","ENSG00000148187","9","MRRF","HGNC:7234"
"2268","ENSG00000148218","9","ALAD","HGNC:395"
"2269","ENSG00000148248","9","SURF4","HGNC:11476"
"2270","ENSG00000148337","9","CIZ1","HGNC:16744"
"2271","ENSG00000148358","9","GPR107","HGNC:17830"
"2272","ENSG00000148377","10","IDI2","HGNC:23487"
"2273","ENSG00000148384","9","INPP5E","HGNC:21474"
"2274","ENSG00000148396","9","SEC16A","HGNC:29006"
"2275","ENSG00000148399","9","DPH7","HGNC:25199"
"2276","ENSG00000148429","10","USP6NL","HGNC:16858"
"2277","ENSG00000148444","10","COMMD3","HGNC:23332"
"2278","ENSG00000148484","10","RSU1","HGNC:10464"
"2279","ENSG00000148634","10","HERC4","HGNC:24521"
"2280","ENSG00000148660","10","CAMK2G","HGNC:1463"
"2281","ENSG00000148672","10","GLUD1","HGNC:4335"
"2282","ENSG00000148688","10","RPP30","HGNC:17688"
"2283","ENSG00000148690","10","FRA10AC1","HGNC:1162"
"2284","ENSG00000148700","10","ADD3","HGNC:245"
"2285","ENSG00000148719","10","DNAJB12","HGNC:14891"
"2286","ENSG00000148730","10","EIF4EBP2","HGNC:3289"
"2287","ENSG00000148773","10","MKI67","HGNC:7107"
"2288","ENSG00000148803","10","FUOM","HGNC:24733"
"2289","ENSG00000148840","10","PPRC1","HGNC:30025"
"2290","ENSG00000148841","10","ITPRIP","HGNC:29370"
"2291","ENSG00000149084","11","HSD17B12","HGNC:18646"
"2292","ENSG00000149089","11","APIP","HGNC:17581"
"2293","ENSG00000149136","11","SSRP1","HGNC:11327"
"2294","ENSG00000149179","11","C11orf49","HGNC:28720"
"2295","ENSG00000149182","11","ARFGAP2","HGNC:13504"
"2296","ENSG00000149196","11","HIKESHI","HGNC:26938"
"2297","ENSG00000149218","11","ENDOD1","HGNC:29129"
"2298","ENSG00000149231","11","CCDC82","HGNC:26282"
"2299","ENSG00000149269","11","PAK1","HGNC:8590"
"2300","ENSG00000149308","11","NPAT","HGNC:7896"
"2301","ENSG00000149311","11","ATM","HGNC:795"
"2302","ENSG00000149313","11","AASDHPPT","HGNC:14235"
"2303","ENSG00000149346","20","SLX4IP","HGNC:16225"
"2304","ENSG00000149357","11","LAMTOR1","HGNC:26068"
"2305","ENSG00000149418","11","ST14","HGNC:11344"
"2306","ENSG00000149474","20","KAT14","HGNC:15904"
"2307","ENSG00000149483","11","TMEM138","HGNC:26944"
"2308","ENSG00000149485","11","FADS1","HGNC:3574"
"2309","ENSG00000149531","20","FRG1BP","HGNC:15792"
"2310","ENSG00000149547","11","EI24","HGNC:13276"
"2311","ENSG00000149577","11","SIDT2","HGNC:24272"
"2312","ENSG00000149646","20","CNBD2","HGNC:16145"
"2313","ENSG00000149658","20","YTHDF1","HGNC:15867"
"2314","ENSG00000149743","11","TRPT1","HGNC:20316"
"2315","ENSG00000149761","11","NUDT22","HGNC:28189"
"2316","ENSG00000149823","11","VPS51","HGNC:1172"
"2317","ENSG00000149929","16","HIRIP3","HGNC:4917"
"2318","ENSG00000150054","10","MPP7","HGNC:26542"
"2319","ENSG00000150477","18","KIAA1328","HGNC:29248"
"2320","ENSG00000150637","18","CD226","HGNC:16961"
"2321","ENSG00000150753","5","CCT5","HGNC:1618"
"2322","ENSG00000150768","11","DLAT","HGNC:2896"
"2323","ENSG00000150776","11","NKAPD1","HGNC:25569"
"2324","ENSG00000150779","11","TIMM8B","HGNC:11818"
"2325","ENSG00000150787","11","PTS","HGNC:9689"
"2326","ENSG00000150907","13","FOXO1","HGNC:3819"
"2327","ENSG00000150938","2","CRIM1","HGNC:2359"
"2328","ENSG00000150961","4","SEC24D","HGNC:10706"
"2329","ENSG00000151131","12","C12orf45","HGNC:28628"
"2330","ENSG00000151135","12","TMEM263","HGNC:28281"
"2331","ENSG00000151148","12","UBE3B","HGNC:13478"
"2332","ENSG00000151150","10","ANK3","HGNC:494"
"2333","ENSG00000151151","10","IPMK","HGNC:20739"
"2334","ENSG00000151233","12","GXYLT1","HGNC:27482"
"2335","ENSG00000151239","12","TWF1","HGNC:9620"
"2336","ENSG00000151287","13","TEX30","HGNC:25188"
"2337","ENSG00000151292","5","CSNK1G3","HGNC:2456"
"2338","ENSG00000151304","5","SRFBP1","HGNC:26333"
"2339","ENSG00000151353","2","TMEM18","HGNC:25257"
"2340","ENSG00000151422","5","FER","HGNC:3655"
"2341","ENSG00000151466","4","SCLT1","HGNC:26406"
"2342","ENSG00000151470","4","C4orf33","HGNC:27025"
"2343","ENSG00000151500","11","THYN1","HGNC:29560"
"2344","ENSG00000151503","11","NCAPD3","HGNC:28952"
"2345","ENSG00000151553","10","FAM160B1","HGNC:29320"
"2346","ENSG00000151575","15","TEX9","HGNC:29585"
"2347","ENSG00000151576","3","QTRT2","HGNC:25771"
"2348","ENSG00000151651","10","ADAM8","HGNC:215"
"2349","ENSG00000151665","2","PIGF","HGNC:8962"
"2350","ENSG00000151689","2","INPP1","HGNC:6071"
"2351","ENSG00000151694","2","ADAM17","HGNC:195"
"2352","ENSG00000151702","11","FLI1","HGNC:3749"
"2353","ENSG00000151748","14","SAV1","HGNC:17795"
"2354","ENSG00000151779","2","NBAS","HGNC:15625"
"2355","ENSG00000151806","4","GUF1","HGNC:25799"
"2356","ENSG00000151835","13","SACS","HGNC:10519"
"2357","ENSG00000151849","13","CENPJ","HGNC:17272"
"2358","ENSG00000151881","5","TMEM267","HGNC:26139"
"2359","ENSG00000151893","10","CACUL1","HGNC:23727"
"2360","ENSG00000151929","10","BAG3","HGNC:939"
"2361","ENSG00000152082","2","MZT2B","HGNC:25886"
"2362","ENSG00000152117","2","SMPD4BP","HGNC:24761"
"2363","ENSG00000152127","2","MGAT5","HGNC:7049"
"2364","ENSG00000152133","2","GPATCH11","HGNC:26768"
"2365","ENSG00000152193","13","OBI1","HGNC:20308"
"2366","ENSG00000152223","18","EPG5","HGNC:29331"
"2367","ENSG00000152240","18","HAUS1","HGNC:25174"
"2368","ENSG00000152242","18","C18orf25","HGNC:28172"
"2369","ENSG00000152256","2","PDK1","HGNC:8809"
"2370","ENSG00000152359","5","POC5","HGNC:26658"
"2371","ENSG00000152382","1","TADA1","HGNC:30631"
"2372","ENSG00000152404","11","CWF19L2","HGNC:26508"
"2373","ENSG00000152409","5","JMY","HGNC:28916"
"2374","ENSG00000152413","5","HOMER1","HGNC:17512"
"2375","ENSG00000152422","5","XRCC4","HGNC:12831"
"2376","ENSG00000152465","10","NMT2","HGNC:7858"
"2377","ENSG00000152495","5","CAMK4","HGNC:1464"
"2378","ENSG00000152689","2","RASGRP3","HGNC:14545"
"2379","ENSG00000152700","5","SAR1B","HGNC:10535"
"2380","ENSG00000152749","13","GPR180","HGNC:28899"
"2381","ENSG00000152784","4","PRDM8","HGNC:13993"
"2382","ENSG00000152904","1","GGPS1","HGNC:4249"
"2383","ENSG00000152942","5","RAD17","HGNC:9807"
"2384","ENSG00000153006","5","SREK1IP1","HGNC:26716"
"2385","ENSG00000153015","5","CWC27","HGNC:10664"
"2386","ENSG00000153029","1","MR1","HGNC:4975"
"2387","ENSG00000153037","5","SRP19","HGNC:11300"
"2388","ENSG00000153046","6","CDYL","HGNC:1811"
"2389","ENSG00000153048","16","CARHSP1","HGNC:17150"
"2390","ENSG00000153140","5","CETN3","HGNC:1868"
"2391","ENSG00000153165","2","RGPD3","HGNC:32416"
"2392","ENSG00000153207","1","AHCTF1","HGNC:24618"
"2393","ENSG00000153214","2","TMEM87B","HGNC:25913"
"2394","ENSG00000153253","2","SCN3A","HGNC:10590"
"2395","ENSG00000153283","3","CD96","HGNC:16892"
"2396","ENSG00000153310","8","CYRIB","HGNC:25216"
"2397","ENSG00000153317","8","ASAP1","HGNC:2720"
"2398","ENSG00000153339","18","TRAPPC8","HGNC:29169"
"2399","ENSG00000153395","5","LPCAT1","HGNC:25718"
"2400","ENSG00000153560","3","UBP1","HGNC:12507"
"2401","ENSG00000153563","2","CD8A","HGNC:1706"
"2402","ENSG00000153774","16","CFDP1","HGNC:1873"
"2403","ENSG00000153790","7","C7orf31","HGNC:21722"
"2404","ENSG00000153814","7","JAZF1","HGNC:28917"
"2405","ENSG00000153815","16","CMIP","HGNC:24319"
"2406","ENSG00000153879","19","CEBPG","HGNC:1837"
"2407","ENSG00000153898","1","MCOLN2","HGNC:13357"
"2408","ENSG00000153944","17","MSI2","HGNC:18585"
"2409","ENSG00000154122","5","ANKH","HGNC:15492"
"2410","ENSG00000154165","3","GPR15","HGNC:4469"
"2411","ENSG00000154277","4","UCHL1","HGNC:12513"
"2412","ENSG00000154310","3","TNIK","HGNC:30765"
"2413","ENSG00000154328","8","NEIL2","HGNC:18956"
"2414","ENSG00000154370","1","TRIM11","HGNC:16281"
"2415","ENSG00000154451","1","GBP5","HGNC:19895"
"2416","ENSG00000154473","10","BUB3","HGNC:1151"
"2417","ENSG00000154511","1","DIPK1A","HGNC:32213"
"2418","ENSG00000154589","8","LY96","HGNC:17156"
"2419","ENSG00000154608","4","CEP170P1","HGNC:28364"
"2420","ENSG00000154642","21","C21orf91","HGNC:16459"
"2421","ENSG00000154710","7","RABGEF1","HGNC:17676"
"2422","ENSG00000154727","21","GABPA","HGNC:4071"
"2423","ENSG00000154760","17","SLFN13","HGNC:26481"
"2424","ENSG00000154767","3","XPC","HGNC:12816"
"2425","ENSG00000154803","17","FLCN","HGNC:27310"
"2426","ENSG00000154822","3","PLCL2","HGNC:9064"
"2427","ENSG00000154832","18","CXXC1","HGNC:24343"
"2428","ENSG00000154845","18","PPP4R1","HGNC:9320"
"2429","ENSG00000154874","17","CCDC144B","HGNC:26704"
"2430","ENSG00000154889","18","MPPE1","HGNC:15988"
"2431","ENSG00000154930","20","ACSS1","HGNC:16091"
"2432","ENSG00000155008","X","APOOL","HGNC:24009"
"2433","ENSG00000155016","4","CYP2U1","HGNC:20582"
"2434","ENSG00000155085","6","AK9","HGNC:33814"
"2435","ENSG00000155096","8","AZIN1","HGNC:16432"
"2436","ENSG00000155100","8","OTUD6B","HGNC:24281"
"2437","ENSG00000155189","8","AGPAT5","HGNC:20886"
"2438","ENSG00000155275","4","TRMT44","HGNC:26653"
"2439","ENSG00000155307","21","SAMSN1","HGNC:10528"
"2440","ENSG00000155313","21","USP25","HGNC:12624"
"2441","ENSG00000155380","1","SLC16A1","HGNC:10922"
"2442","ENSG00000155463","14","OXA1L","HGNC:8526"
"2443","ENSG00000155508","5","CNOT8","HGNC:9207"
"2444","ENSG00000155561","7","NUP205","HGNC:18658"
"2445","ENSG00000155621","9","C9orf85","HGNC:28784"
"2446","ENSG00000155657","2","TTN","HGNC:12403"
"2447","ENSG00000155660","7","PDIA4","HGNC:30167"
"2448","ENSG00000155729","2","KCTD18","HGNC:26446"
"2449","ENSG00000155827","9","RNF20","HGNC:10062"
"2450","ENSG00000155849","7","ELMO1","HGNC:16286"
"2451","ENSG00000155876","9","RRAGA","HGNC:16963"
"2452","ENSG00000155926","8","SLA","HGNC:10902"
"2453","ENSG00000155957","12","TMBIM4","HGNC:24257"
"2454","ENSG00000155961","X","RAB39B","HGNC:16499"
"2455","ENSG00000155962","X","CLIC2","HGNC:2063"
"2456","ENSG00000156052","9","GNAQ","HGNC:4390"
"2457","ENSG00000156110","10","ADK","HGNC:257"
"2458","ENSG00000156127","14","BATF","HGNC:958"
"2459","ENSG00000156136","4","DCK","HGNC:2704"
"2460","ENSG00000156171","1","DRAM2","HGNC:28769"
"2461","ENSG00000156232","15","WHAMM","HGNC:30493"
"2462","ENSG00000156261","21","CCT8","HGNC:1623"
"2463","ENSG00000156273","21","BACH1","HGNC:935"
"2464","ENSG00000156304","21","SCAF4","HGNC:19304"
"2465","ENSG00000156374","10","PCGF6","HGNC:21156"
"2466","ENSG00000156469","8","MTERF3","HGNC:24258"
"2467","ENSG00000156500","X","FAM122C","HGNC:25202"
"2468","ENSG00000156502","10","SUPV3L1","HGNC:11471"
"2469","ENSG00000156515","10","HK1","HGNC:4922"
"2470","ENSG00000156642","15","NPTN","HGNC:17867"
"2471","ENSG00000156671","10","SAMD8","HGNC:26320"
"2472","ENSG00000156675","8","RAB11FIP1","HGNC:30265"
"2473","ENSG00000156709","X","AIFM1","HGNC:8768"
"2474","ENSG00000156735","8","BAG4","HGNC:940"
"2475","ENSG00000156802","8","ATAD2","HGNC:30123"
"2476","ENSG00000156831","8","NSMCE2","HGNC:26513"
"2477","ENSG00000156858","16","PRR14","HGNC:28458"
"2478","ENSG00000156875","1","MFSD14A","HGNC:23363"
"2479","ENSG00000156876","1","SASS6","HGNC:25403"
"2480","ENSG00000156928","7","MALSU1","HGNC:21721"
"2481","ENSG00000156931","3","VPS8","HGNC:29122"
"2482","ENSG00000156973","2","PDE6D","HGNC:8788"
"2483","ENSG00000157036","3","EXOG","HGNC:3347"
"2484","ENSG00000157045","16","NTAN1","HGNC:29909"
"2485","ENSG00000157106","16","SMG1","HGNC:30045"
"2486","ENSG00000157212","7","PAXIP1","HGNC:8624"
"2487","ENSG00000157259","7","GATAD1","HGNC:29941"
"2488","ENSG00000157349","16","DDX19B","HGNC:2742"
"2489","ENSG00000157379","14","DHRS1","HGNC:16445"
"2490","ENSG00000157426","4","AASDH","HGNC:23993"
"2491","ENSG00000157450","15","RNF111","HGNC:17384"
"2492","ENSG00000157483","15","MYO1E","HGNC:7599"
"2493","ENSG00000157500","3","APPL1","HGNC:24035"
"2494","ENSG00000157514","X","TSC22D3","HGNC:3051"
"2495","ENSG00000157538","21","VPS26C","HGNC:3044"
"2496","ENSG00000157557","21","ETS2","HGNC:3489"
"2497","ENSG00000157601","21","MX1","HGNC:7532"
"2498","ENSG00000157625","X","TAB3","HGNC:30681"
"2499","ENSG00000157741","7","UBN2","HGNC:21931"
"2500","ENSG00000157869","4","RAB28","HGNC:9768"
"2501","ENSG00000157873","1","TNFRSF14","HGNC:11912"
"2502","ENSG00000157895","12","C12orf43","HGNC:25719"
"2503","ENSG00000157916","1","RER1","HGNC:30309"
"2504","ENSG00000157933","1","SKI","HGNC:10896"
"2505","ENSG00000158019","2","BABAM2","HGNC:1106"
"2506","ENSG00000158023","12","CFAP251","HGNC:28506"
"2507","ENSG00000158050","2","DUSP2","HGNC:3068"
"2508","ENSG00000158109","1","TPRG1L","HGNC:27007"
"2509","ENSG00000158161","1","EYA3","HGNC:3521"
"2510","ENSG00000158201","18","ABHD3","HGNC:18718"
"2511","ENSG00000158290","X","CUL4B","HGNC:2555"
"2512","ENSG00000158321","7","AUTS2","HGNC:14262"
"2513","ENSG00000158373","6","H2BC5","HGNC:4747"
"2514","ENSG00000158435","2","CNOT11","HGNC:25217"
"2515","ENSG00000158470","20","B4GALT5","HGNC:928"
"2516","ENSG00000158517","7","NCF1","HGNC:7660"
"2517","ENSG00000158552","2","ZFAND2B","HGNC:25206"
"2518","ENSG00000158555","11","GDPD5","HGNC:28804"
"2519","ENSG00000158615","1","PPP1R15B","HGNC:14951"
"2520","ENSG00000158636","11","EMSY","HGNC:18071"
"2521","ENSG00000158769","1","F11R","HGNC:14685"
"2522","ENSG00000158805","16","ZNF276","HGNC:23330"
"2523","ENSG00000158828","1","PINK1","HGNC:14581"
"2524","ENSG00000158850","1","B4GALT3","HGNC:926"
"2525","ENSG00000158987","5","RAPGEF6","HGNC:20655"
"2526","ENSG00000159086","21","PAXBP1","HGNC:13579"
"2527","ENSG00000159111","17","MRPL10","HGNC:14055"
"2528","ENSG00000159131","21","GART","HGNC:4163"
"2529","ENSG00000159210","17","SNF8","HGNC:17028"
"2530","ENSG00000159216","21","RUNX1","HGNC:10471"
"2531","ENSG00000159228","21","CBR1","HGNC:1548"
"2532","ENSG00000159256","21","MORC3","HGNC:23572"
"2533","ENSG00000159346","1","ADIPOR1","HGNC:24040"
"2534","ENSG00000159348","1","CYB5R1","HGNC:13397"
"2535","ENSG00000159388","1","BTG2","HGNC:1131"
"2536","ENSG00000159399","2","HK2","HGNC:4923"
"2537","ENSG00000159433","15","STARD9","HGNC:19162"
"2538","ENSG00000159445","1","THEM4","HGNC:17947"
"2539","ENSG00000159461","16","AMFR","HGNC:463"
"2540","ENSG00000159479","1","MED8","HGNC:19971"
