hgnc_symbol,stage1,stage2,stage3,stage4
SLC30A7,231.2847491,250.2040816,62.35840457,699.4719235
ZNF281,150.7936776,1.265306122,184.2843305,345.9554958
ARPC5,809.6841216,1085.326531,659.3449194,2575.348865
NLRP3,4.351110039,0.040816327,58.42165243,15.17980884
ZNF496,3.183880309,0.06122449,0.09382716,0.074074074
PEA15,47.07311776,33.53061224,309.9188984,177.9363799
PEX19,32.32697877,0.040816327,199.0153846,38.88351254
NCSTN,56.68846526,860.8979592,0.04691358,201.6496416
SLAMF6,102.2630309,60.89795918,1.420132954,76.17980885
FLVCR1,0.071669884,0.06122449,85.6,3.416666667
ATF3,0.080839769,1.693877551,570.905793,85.87335724
RBM15,132.1983591,245.8163265,5.161063629,83.92174433
DENND2D,55.16167953,0.408163265,3.786704652,129.0704898
IER5,62.4642857,391.0204082,1360.65831,360.7043011
SNED1,0.013513514,0.020408163,29.35555556,75.46952806
BPNT1,5.553812742,9.795918367,9.714529916,0.50567503
C1orf115,0.08976834,1.06122449,0.320037987,2.130525687
BROX,399.3175676,1090.897959,352.6258311,1296.844683
NBPF20,15.72703668,0.024489796,0.254140551,5.553485663
ACP6,92.99855214,0.020408163,0.108641975,0.28046595
TFB2M,18.02437258,970.9387755,200.2852802,200.8608124
CNST,362.199083,324.4897959,38.14112061,402.9465352
PPP1R21,607.4905889,0.020408163,7.440075975,121.8276583
MAPKAPK2,150.8187741,157.2653061,0.406267806,152.192055
IL24,100.1430985,1.387755102,60.94814815,89.77180407
FCMR,1656.406853,584.6938776,446.8235517,1044.689068
PIGR,112.2340733,0.306122449,343.7120608,120.4770012
CAPN2,175.2480695,2.06122449,502.6567901,30.78405018
MRPL55,100.5743243,494.5714286,144.8172839,356.2658304
WDR26,465.0777027,1106.959184,1134.6585,1036.517622
REL,2824.123874,2693.512245,5478.701605,4310.099349
PUS10,2.872586873,484.3673469,165.4867996,402.8524493
PEX13,46.82166988,2,0.138271605,445.6239546
MEMO1,59.5240951,920.9253061,791.9406079,95.60406215
DPY30,572.3306684,342.4504082,257.8001387,567.5865771
TYW5,36.7234556,0.040816327,20.20683761,344.8683692
MAIP1,57.23817568,0.06122449,0.074074074,0.572281959
SLC66A3,112.9558398,301.3265306,3.814814815,72.34528076
ARL5A,3.438921332,12.32265306,51.14119089,23.01939068
CFAP36,34.94111969,0.12244898,0.0997151,37.74701315
NUP35,161.8571429,0.020408163,313.6666667,18.14217443
SMC6,1013.469353,1325.040816,216.8300095,532.2225209
H3-3A,3222.348475,4608.41898,3366.870684,4151.09385
COQ8A,29.5492278,0.020408163,90.54814816,11.89874552
SGCB,88.46307914,23.02040816,47.64653372,17.14994026
SMARCAD1,14.56418919,9.510204082,649.2636277,5.051373955
PDLIM5,85.06346526,0.020408163,86.70712251,17.85454002
RPRD2,15.36414093,0.183673469,217.5654321,1.10125448
ANKRD23,0.008928572,0.06122449,0.012345679,23.83870968
CTSS,1013.372104,278.9183673,570.9629631,1417.074373
LYSMD1,1.714527027,0.040816327,2.077492878,4.181302271
SCNM1,69.71814673,286.1428571,205.7599715,313.8402031
VPS72,121.4321911,1.142857143,55.03532765,17.71057348
ERCC3,113.6138996,0.285714286,17.55802469,308.3393071
RNF149,795.6322396,238,490.34302,794.6463561
IWS1,147.8162404,1265.122449,43.12725546,697.2417593
BOLA3,0.64261583,15.63265306,20.99753086,201.9047192
CDC42EP3,54.7767857,362.6122449,24.40550807,352.5229988
S100A11,283.9263996,647.244898,635.8396961,481.6609916
DHX57,0.017857143,4.653061224,3.398670465,0.081541219
ARHGAP25,682.4186776,1113.183673,859.7604937,588.4405616
CCNYL1,16.61887066,0.102040816,95.8602469,231.2115472
DCAF16,65.21911199,0.387755102,33.67844253,162.4175627
PAQR3,32.30381274,0.020408163,19.45146629,94.67936379
ANTXR2,89.36607145,0.285714286,131.1302944,142.7368578
HELQ,51.42977799,329.877551,43.22222223,248.7022103
MRPS18C,185.0012596,456.8163265,795.3083363,598.650914
CGGBP1,131.111028,340.4285714,802.2923077,495.6932497
GPR155,1.621621622,0.142857143,0.225641026,266.2989845
PMVK,0.053812742,0.020408163,53.77777777,12.37365592
PBXIP1,84.14020271,0.551020408,295.9604938,215.5089606
PYGO2,0.013513514,0.020408163,28.31604938,0.054659499
HIPK1,120.2019788,52.93877551,256.6510921,376.0459976
LINC01116,0.197393823,0.224489796,0.158024691,0.367682199
YY1AP1,16.99979488,297.12,187.3022507,18.46699522
KBTBD8,216.8597973,55.69387755,0.104653371,283.6451613
EOGT,0.026785715,2.775510204,0.012345679,170.4181601
NAXE,145.9734556,844.4489796,496.6262108,363.0764636
POGLUT1,383.9162645,0.040816327,116.0841406,288.5955795
ATP1A1,371.0420946,220.877551,1304.771767,605.4203104
EIF4E3,0.688706564,5.489795918,0.412345679,0.373357229
LRRC58,7.031611969,269.5959184,189.2717949,260.308423
TMEM183A,3.250965251,0.673469388,35.43754796,136.5210156
IGFBP7,0.611322394,2.380408163,86.45714149,1.958867981
KRTCAP2,319.2179054,736.7346939,358.4260209,436.9023298
ARPC2,10860.62862,11403.18367,4460.700285,11267.35604
CCT3,331.4000965,276.1836735,1885.838366,967.6505375
SSR2,190.168195,290.4285714,429.2307692,618.749104
RNF25,0.022442085,0.020408163,24.35555556,27.98802868
CCDC141,141.7039816,581.1895918,88.7728395,65.18219834
EOMES,0.017857143,0.244897959,0.2,0.111111111
CWC22,157.6088321,766.5714286,769.6516619,811.7992834
AZI2,13.44570463,169.877551,177.3194682,0.79181601
TGFBR2,71.83180501,21.59183673,558.3245964,405.4301075
ANKZF1,442.0340251,115.244898,23.74264007,240.989546
TRAT1,3.705357143,1.142857143,3.108641975,673.9758065
STT3B,71.54271233,34.18367347,785.0235518,704.3524492
CHCHD4,0.062982626,0.020408163,0.034567901,70.90561527
FCRL1,149.7340734,502.1020408,113.7876543,88.11648746
SGO2,1.193291506,14.81632653,0.198290598,440.4775986
SERPINI1,0.062741313,0.020408163,0.012345679,67.78345281
CLASP2,35.28667954,174.2857143,83.51832857,37.4348865
SUCLG1,36.54560811,0.224489796,1103.207977,130.7750896
NUAK2,148.8011583,0.020408163,88.99012345,49.99103943
PRKCI,76.34652509,0.816326531,0.381196581,1.125149343
MNDA,52.31081081,416.5102041,50.96638178,530.119773
PYHIN1,30.58928572,0.265306122,2.774738841,203.3996416
IFI16,3012.838448,5182.918367,2257.049193,2179.806811
AIM2,892.2316603,0.102040816,591.0123458,105.244325
EIF5A2,0.085183398,0.020408163,0.342640076,0.220430108
RPL22L1,53.2594112,331.5102041,482.8163343,90.03315414
FABP1,0.61703668,15.51020408,805.7870845,197.4543011
ICA1L,0.008928572,38.85714286,14.2017094,0.023894863
SNHG16,494.7829272,285.5063265,1572.422146,898.2207676
CTLA4,23.71380309,0.306122449,0.117948718,1.35274791
ICOS,270.0436776,0.306122449,0.352136752,1.608124254
RYBP,551.7468628,0.87755102,329.3825261,720.2063921
PPP4R2,473.7483108,1254.48898,176.7196581,390.9717981
CD200R1,0.049227799,0.306122449,0.044444444,0.162783752
GTPBP8,52.79319499,178.2857143,2.001899335,495.5397252
NEPRO,25.18026062,4.693877551,535.153846,163.7233603
COX18,11.98431467,0.12244898,0.022222222,10.66905615
PTPN13,0.044642857,0.979591837,0.12345679,0.101851852
ALB,19.82746139,1.93877551,0.842735043,0.021505377
THOC7,442.3863417,1,283.5901235,28.49432497
ATXN7,125.4611487,534.5714286,83.89705604,236.0462963
PSMD6,298.6160715,662.3877551,144.497246,748.7037039
PPM1K,509.2246622,635.9591837,791.0619183,282.2924134
ERICH6,0.160535715,0.795918367,3.38271605,1.462962963
GMPS,0.179054054,0.653061224,478.310718,158.5178196
TIPARP,879.2864383,66.46938776,377.1447293,1241.176822
CCNL1,1827.354488,2773.857143,2580.824501,2120.375448
SLMAP,1.000723938,142.8979592,338.3665716,125.1397849
RPL9,2859.019308,3992.006327,6903.306984,4941.423566
SMIM14,2369.130792,730.8367347,1327.815955,2075.221625
RPP14,32.62026544,181.392449,0.07008547,117.3301284
RBM47,92.76809848,0.020408163,0.505413105,38.87724014
APBB2,1.801640927,61.6122449,0.047863248,0.137096775
U2SURP,1248.084218,1771.489796,812.5593541,1883.28644
MTMR14,165.5721525,24.40816327,174.8962963,215.5430108
TTC14,18.06322394,1510.741633,21.40436847,560.6746058
CXCL3,0.058397684,0.020408163,1.020132954,3.065710872
MTHFD2L,45.87837838,124.1836735,0.022222222,78.49611709
CXCL1,0.071428572,0.795918367,0.849382716,0.412783752
RCHY1,24.41310811,0.06122449,0.557454891,299.2591757
CPA3,0.022442085,0.326530612,1.802469136,1.525686977
GYG1,9.627171817,366.3469388,76.1948718,63.4411589
HPS3,0.297644788,0.12244898,0.125925926,209.0863202
TOPBP1,13.14744208,324.2040816,118.5836657,202.5322581
RYK,0.111727799,0.204081633,21.74169041,30.14336917
SNRK,23.60328185,4.979591837,1.152725546,29.9425687
SLC4A1AP,121.2729247,0.183673469,212.3415005,556.1943937
SPDYA,1.277321429,0.06122449,3.818074074,25.98167861
KIAA1143,72.22177365,344.9577551,289.3152611,309.083405
WDR43,911.089527,852.244898,1351.673314,1700.103346
ZDHHC3,5.317084944,0.12244898,0.088888889,233.6965353
LZTFL1,0.446669884,0.081632653,0.111111111,0.285543608
FYCO1,0.125723938,0.265306122,13,2.348566308
CCR1,0.067567568,9.408163265,0.022222222,0.299283154
ELP6,60.71452703,248.1632653,1.156505223,95.42771805
DTX3L,410.6076255,224.3877551,388.611206,858.157109
ZNF148,550.7314189,1124.918367,454.8265906,414.151135
SMIM12,410.6291023,168.7346939,434.9388414,193.2502987
ZMYM6,16.24592423,0.224489796,198.3052251,124.1856362
YEATS2,0.054054054,146.7959184,0.938271605,218.0283751
ZC3H12A,134.0031371,178.0408163,33.90959165,184.1388889
MEAF6,1031.134652,68.06122449,2040.111301,973.1869771
SNIP1,41.23455599,0.020408163,26.58556505,0.774492234
POLR2H,65.95873553,0.12244898,21.51794872,118.807049
LIPH,0.013513514,0.081632653,1.923076923,0.020011948
TMEM41A,189.3001931,0.163265306,0.1337132,8.746206689
RPN1,618.0697394,573.5918367,508.8581196,383.4339905
SENP2,98.06780889,0.102040816,165.7692308,150.1603943
RFC4,0.071911197,0.06122449,0.044444444,56.76254481
RPL39L,3.259411197,0.06122449,220.5481481,76.12544801
BAP1,4.839285715,169.6938776,134.151567,44.6786141
TKT,60.1969112,0.93877551,91.70465337,10.47640382
PRKCD,42.22852317,19.69387755,402.9213674,71.15890084
SFMBT1,299.8252896,293.5306122,190.1219373,503.42503
GNL3,1169.346284,85.12244898,538.2664767,1557.03644
PBRM1,15.76858108,336.64,1546.589554,402.5657109
TASOR,110.9736294,204.7728571,2373.113217,416.4646446
ARHGEF3,100.0564672,566.0408163,6.555555556,75.76583033
SLBP,817.0653958,119.6530612,933.4214626,555.203405
LRPAP1,454.9162645,4.102040816,580.8868281,995.4554958
UBXN7,30.07395994,66.3744898,258.145679,348.2929779
RNF168,972.9691146,101.5918367,321.1559354,2033.374782
PIGX,6.625965253,0.408163265,1.049382716,1.296594982
AIMP1,214.4850386,70.18367347,447.6355176,274.3515532
METAP1,383.668195,621.3469388,208.1696106,486.6702509
DNAJB14,226.1782819,378.9791837,712.9443684,653.71181
H2AZ1,5545.142375,8772.183673,3588.482051,5764.111111
SLC9B1,19.80137548,3.49122449,0.948717949,1.172541816
SLC9B2,32.65432191,76.90897959,885.025641,240.6648746
BDH2,163.1600724,288.8028571,0.044444444,40.33713859
PGRMC2,18.83083977,173.1020408,0.158404558,4.116487455
SHISA5,141.1110039,97.3877551,210.3111111,344.5068698
SPRY1,35.2859556,69.10204082,26.14169041,78.08870968
HSPA4L,0.310627414,0.371020408,0.360847104,0.492780765
MFSD8,15.44232626,99.53061224,15.83152896,218.1604869
ABHD18,8.347731661,0.163265306,98.86020893,43.45839009
MON1A,0.035955599,0.448979592,0.113580247,2.740442055
RAD54L2,457.6551641,1245.979592,106.4172839,969.9767026
TEX264,90.04078187,35.08163265,4.145679012,192.4318997
DUSP7,0.094353282,0.12244898,0.390693257,61.01762244
PPM1M,0.049469112,205.2653061,31.87654321,1.945937874
WDR82,163.762307,0.204081633,650.8283002,105.1583034
C4orf3,1141.851593,3983.469388,1892.023362,2515.063023
HMGB2,1074.321187,263.122449,1801.930484,806.8455794
MAD2L1,0.121138996,53.18367347,2.066666667,3.718637993
ANXA5,296.5289576,197.8571429,1283.565432,220.3670848
CEP44,36.30357143,132.8665306,0.121367521,1.936379929
HPGD,0.080839769,0.265306122,15.34017094,0.705197133
GASK1B,0.008928572,0.020408163,0.022222222,0.018518519
NAA15,1366.02944,3.183673469,4.00702754,958.7640383
ARFIP1,0.112451738,23.93877551,33.27901234,229.6911589
ICE1,23.15878378,257.9183673,13.74396961,42.87843489
ANAPC10,136.9431564,0.061428571,0.466666667,22.56145161
ABCE1,264.6676062,1534.422245,82.30334282,967.5412488
OTUD4,73.59338802,256.3877551,412.3895537,600.40316
LSM6,143.0769787,84.44897959,457.4611586,183.7413381
TMEM184C,17.69208494,0.326530612,18.5688509,67.14844684
PRMT9,273.4326737,186.4693878,0.568471035,63.92771805
ITGA2,0.040540541,0.081632653,0.022222222,0.027777778
MOCS2,47.41747104,47.71428571,0.172839506,34.56541219
TMEM161B,11.25072394,0.346938776,43.00379868,345.1950418
NDUFAF2,26.78382722,125.1689796,34.15649193,2.413703704
LMBRD2,0.026785715,207.7346939,122.08585,4.269115891
NIPBL,529.6165541,1680.877551,887.9082623,598.6430705
SLC25A46,0.312741313,40.28571429,0.205887939,71.80824371
STARD4,0.107866796,85.08163265,0.613675214,11.65651135
PGGT1B,551.6370488,348.8979592,49.57834756,445.4208483
F2RL2,0.013513514,0.020408163,0.022222222,0.005376344
ANKRD33B,99.54753862,295.4081633,612.99981,206.6178196
AGGF1,23.57166988,44.57142857,87.82716048,2.032258065
WDR41,22.77413128,206.1428571,0.311111111,0.37962963
NDUFS4,2.409749035,17.93877551,693.8978158,80.69474314
SPINK1,11.31081081,0.06122449,0.357454891,0.010752688
GRPEL2,21.50015203,26.28530612,40.49230769,49.70899044
ARSK,0.459942085,0.102040816,0.422222222,0.038530466
SERINC5,237.4111969,435.7142857,13.45698006,1194.905317
CASP3,161.3103282,3.591836735,1.104463438,211.4707288
ERAP1,0.134893823,0.123673469,0.839111111,173.3711589
ERAP2,430.4384653,761.4897959,106.5635328,1336.297193
CFAP97,321.8882722,2.020408163,394.5314341,527.6021505
RICTOR,880.6097975,2132.428571,0.430009497,1395.515831
TENT2,182.7531371,442.5714286,38.50123458,611.3195938
EBF1,1761.242278,1750.102041,1864.05603,2894.644265
ANKRA2,14.4203668,0.102040816,78.3925926,5.224313024
UBLCP1,0.482866796,0.06122449,242.4034188,1.460573477
TLR3,0.026785715,0.06122449,0.073504274,0.027777778
NSA2,232.0386076,475.6530612,1123.722674,244.9291039
GFM2,66.12657337,0.326530612,0.333333333,0.595035843
CCDC127,90.24427365,0.020408163,40.954,0.497610514
ACSL6,0.103281853,0.12244898,0.101234568,0.077658304
UQCRQ,865.1242762,1715.55102,865.0499526,1250.138928
LEAP2,0.337837838,0.020408163,3.066666667,0.037037037
SLC35A1,73.13618728,0.06122449,0.603418804,142.4513142
CGAS,0.049227799,0.040816327,8.255270657,42.28733572
CITED2,0.327944015,0.224489796,46.97625833,0.123357229
CREBRF,417.1561294,784.0612245,868.4866095,1225.428614
SFXN1,501.754585,5.755102041,7.088698954,240.2721028
SAMD3,0.297446911,0.306122449,0.282888889,97.28673834
PDSS2,53.59387066,0.020408163,31.88888889,0.018518519
STXBP5,0.152750965,0.020408163,0.022222222,16.94862604
DAGLB,102.3128885,0.020408163,0.124406458,0.169653525
STK17A,599.14889,460.244898,455.2404558,477.7673238
TRA2A,3399.048504,6584.265306,2564.847104,5628.964456
GALNT10,0.29488417,19.91836735,535.9844254,24.73894863
SAP30L,0.152750965,0.040816327,0.081481481,51.27449224
RPS14,14435.22015,15491.98122,15509.05514,16189.17366
COG5,0.889107143,937.5520408,0.056790123,65.01856334
BMT2,30.80357143,131.1020408,0.158974359,98.89456392
SLU7,69.8503861,612.8979592,1500.864388,1217.188471
RP9,11.83542471,43.63265306,77.80037987,200.0455854
PTTG1,600.2333493,1650.530612,125.7675214,232.172043
CAMLG,345.1069015,636.7959184,293.9591643,861.1813023
CDCA7L,50.45511583,73.14285714,270.2735043,257.2559737
MIOS,126.3680019,0.12244898,109.3071225,459.3300478
SYTL3,35.30429537,119.8979592,5.301424501,288.852748
FABP5,11.31385859,601.3718367,101.0799145,405.1018041
TAGAP,415.7804344,107.5859184,336.8374168,1060.449555
CHMP4C,15.22098215,0.020408163,0.704653371,0.005376344
BRI3,39.80719112,68.85714286,0.167901234,11.48835125
LMTK2,47.66216216,0.020408163,421.2729344,58.54928318
CTSB,154.297056,203.5102041,188.9922127,159.5008961
PEX2,481.0603282,25.79591837,484.128395,106.8351254
RAD21,632.2545995,1164.918367,3288.224122,1071.705093
MED30,1311.423263,340.8163265,691.5217472,475.7706093
PHKG1,10.12786197,6.022040816,6.049135803,4.118620072
SPIDR,0.665057915,0.102040816,0.901234568,176.1708483
DNAAF5,393.2567568,0.040816327,3.933333333,0.490740741
SUN1,263.3905985,3.87755102,3.267046534,57.06362007
OXR1,158.7890927,19.06122449,148.6691358,1.949223417
INTS1,0.022442085,0.020408163,0.191832858,32.30854241
FASTK,0.076496139,0.020408163,0.669135803,39.87335723
TMUB1,1.044642857,1.897959184,0.856790123,13.77150538
FMC1,71.71516166,0.06122449,0.120417854,7.734480285
PHAX,398.6809846,82.36734694,516.8926877,966.9973117
FOXK1,123.1491313,268.6938776,310.2670465,267.005902
COX6C,679.9411197,4468.408163,1949.636657,829.0424134
YWHAZ,10525.24757,7582.760816,13018.48256,9022.66925
SLC25A32,681.6662187,614.5038776,542.322507,343.2589606
DCAF13,194.0806443,1776.149184,128.3756885,1610.030765
TP53INP1,120.2917471,6.714285714,1223.151187,545.7153525
INTS8,0.121138996,0.040816327,5.06357075,75.77202208
VIRMA,127.9633205,10.73469388,214.8102564,262.619773
GEM,0.142857143,0.12244898,0.453751187,0.856630825
PDP1,137.6776062,0.020408163,2.938271605,279.5767623
WASHC5,161.3400097,24.97959184,8.701234569,32.5755675
RPP25L,0.51761583,0.06122449,0.044444444,0.030764636
NUDT2,10.99155405,3.673469388,99.13618233,0.00925926
TMEM65,0.111727799,0.224489796,0.133333333,1.20400239
PSIP1,247.8812742,317.6326531,596.1692308,579.1827957
UBAP1,0.981418919,0.204081633,0.744349478,94.58691757
SYK,820.3636581,156.4081633,824.2679961,698.8954598
ABCA1,206.4090251,394.5714286,214.8621083,853.3052569
NFIL3,0.834942085,0.06122449,0.338651472,0.359916368
LETM2,11.84869208,0.020408163,64.76543209,61.60244922
FXN,10.74034749,0.040816327,120.2721747,129.3094385
TMEM71,44.8484556,0.020408163,0.088888889,51.5669056
HGSNAT,60.74951738,99.16326531,41.87008547,78.20967742
C9orf64,0.116071429,0.408163265,3.30731244,27.14964158
HNRNPK,1418.686535,1105.244898,883.1143401,2774.323477
,263.9864865,0.06122449,0.012345679,14.26171446
ANKS6,0.026785715,0.020408163,0.083950617,46.3425926
FBP1,0.148407336,0.040816327,0.234567901,90.2022103
ZHX1,23.29591216,0.367346939,0.229059829,82.99879332
CYBB,1376.595801,2039.918367,768.6894588,1870.458483
DYNLT3,232.3684846,1.204081633,0.872934473,454.4704301
NCF1C,181.4811245,58.0777551,33.7374074,24.78576464
PIGA,1.283542472,0.367346939,1.951946819,18.74313023
STRBP,682.768581,396.7346939,253.854131,163.6353047
GAPVD1,325.8245657,160.4693878,1043.512251,447.7356631
CARD19,233.2521718,1.265306122,0.604938272,27.37037037
ATP7A,2.628378379,0.06122449,0.266666667,48.07646356
NDUFB6,115.050917,712.4693878,764.1677113,293.0737754
NOL6,0.013513514,252.9591837,47.33333333,103.6021506
AQP3,4.454874518,0.06122449,0.074074074,0.00925926
TRMT10B,131.6621622,0.163265306,144.3367521,114.770908
VCP,186.4343629,82.55102041,831.3006647,692.3838112
STOML2,359.9227799,433.5714286,100.9179487,190.7001195
BRWD3,18.67881274,124.6734694,0.390123457,0.398148148
SLITRK5,0.008928572,0.020408163,0.022222222,0.014635604
MELK,0.049227799,0.285714286,0.022222222,0.00925926
OTUD1,154.3158784,0.142857143,69.79829061,131.020908
ARHGAP12,23.39358108,248.9387755,1.29705603,171.3527479
FBXO33,166.4155406,329.0612245,0.180246914,346.9241338
INTS6L,605.6805017,122.1836735,52.84026591,237.0707886
SPTSSA,5.845077219,1590.469388,0.235517569,3.5
WRN,69.68339769,0.081632653,81.82602089,153.057049
MARCHF8,3.759169884,0.06122449,440.8083571,23.42891278
CFL2,403.9406371,501.877551,1.689078822,290.9811828
SUGT1,353.5885618,200.2040816,284.6670465,360.0364397
GTF2A1,38.76158301,808.4693878,0.769230769,330.5
PGM2L1,0.080357143,0.285714286,24.19012346,80.5758662
FOLR2,409.4527027,123.3469388,0.092307692,0.34348865
REEP3,116.6749517,0.020408163,376.0493828,1.566009558
MICU2,369.4886583,0.081632653,54.89135801,113.067503
PCF11,453.0191361,336.2718367,1160.440332,860.945708
LRR1,70.52027027,2.082040816,26.95156695,44.36873955
RPL36AL,6717.847539,6939.176327,5360.483903,7530.891458
DNAAF2,52.22345558,188.877551,255.0436847,5.516726404
ZNF22,445.7884242,19.07285714,12.64007597,586.501144
KLHDC2,135.9152389,44.50040816,368.6652802,163.3334468
NEMF,1302.991211,811.3567347,1232.03423,1398.255562
RPUSD4,24.45994208,0.142857143,0.022222222,89.73476703
ARF6,4553.77558,4653.346939,2821.414245,4633.696536
FAAH2,15.56298263,0.020408163,0.169230769,33.32228196
NUDT5,94.39677365,610.4897959,1.884900285,218.7150538
ATP5F1C,312.1978765,3063.387755,486.4440646,988.2401434
PRPF18,151.8503861,575.3877551,265.6281102,0.501194744
TAF3,3.049710425,154.6530612,20.73618234,639.1436679
VSTM4,0.013513514,0.020408163,0.158974359,0.033154122
VDAC2,536.6898288,1188.545306,815.2228225,1610.713414
COMTD1,0.035955599,0.06122449,0.022222222,0.020011948
SLC18A2,60.82465732,0.020408163,0.012345679,1.890752688
PDZD8,32.36139479,1545.367347,918.9361823,1292.07908
ABRAXAS2,41.27944015,0.102040816,0.092307692,97.59169653
QSOX2,0.187982626,52.73469388,22.97378918,145.1801076
FAM204A,539.8185329,737.4081633,154.3804369,638.14546
NSD1,6.930984556,291.0204082,116.3308642,234.1917563
PRDX3,731.5644305,924.0816327,737.2911681,755.8673835
ENOX2,49.09821429,0.020408163,447.7806267,71.16367982
GHITM,2621.335184,2575.816327,1428.559354,3252.158304
PMPCA,61.15202703,197.6938776,0.066666667,285.9360813
TSC1,101.3424228,349.0408163,324.9445394,471.2048985
HPRT1,295.1631274,312.6326531,540.5604937,229.2574671
BORCS5,802.3957531,57.97959184,1098.249003,149.0406212
DDX21,2096.045126,3174.081633,2790.135423,3329.578555
BMS1,272.6742278,539.4081633,14.99316239,369.5617563
FUNDC2,1568.720068,627.41,564.1953124,653.9793011
PIP4P1,6.970559848,0.020408163,254.8934473,64.01732376
METTL17,74.20522927,47.17693878,208.3205299,272.9362127
ARHGEF40,0.089527027,0.142857143,0.044444444,39.12455197
C12orf50,0.013513514,0.040816327,0.012345679,0.03614098
CASP7,122.0678089,0.142857143,6.545679012,54.55824372
BTNL9,0.022442085,0.285714286,218.0987654,0.593189964
CCDC186,160.9850386,597.9387755,259.7753087,894.4707288
METTL3,56.6744281,741.3608163,54.51195632,151.3183094
TRUB1,2.648648649,0.040816327,0.022222222,0.167562724
ZFYVE1,0.035955599,187.877551,0.025641026,31.79749104
FRAT1,0.017857143,362.6326531,24.65432099,1.98088411
ISCA2,11.42446911,144.4489796,175.6049383,329.1442653
SLC39A13,8.99107143,21.71428571,0.024691358,5.47222222
PSMC3,150.2473456,1655.326531,210.6254511,250.7198328
TC2N,17.94208494,0.816326531,503.0790123,0.891577061
CPSF2,46.27244208,284.0204082,5.412345679,187.7437276
MOAP1,1115.655164,0.163265306,5.044444443,257.942055
IFI27L1,10.58566602,0.12244898,0.101234568,0.027777778
IFI27,0.378137066,508.244898,46.50788223,53.9178614
CLMN,17.3617278,0.040816327,86.84216524,131.1009558
ARL5B,13.02533784,0.326530612,1.070275403,92.83542415
SMCO4,0.652992278,0.020408163,5.743209878,1.646057348
CEP295,137.9356612,206.8010204,537.1349004,472.1143967
TAF1D,1396.78736,982.8936735,1821.545126,1310.729839
ABTB2,0.049469112,0.06122449,0.234567901,0.182795699
R3HCC1L,217.8655888,0.244897959,2.143209876,173.5758662
CEP57,1140.519787,152.1428571,751.2778726,850.8416967
TCP11L2,31.63972008,204.0408163,26.42905983,184.916595
SPRED1,0.348214286,0.020408163,0.079012346,0.025388292
RAB8B,472.1356178,3373.244898,1997.592402,2253.190263
IKBIP,61.70535715,101.5918367,0.25716999,45.71117085
HIF1AN,20.24227799,312.5918367,232.4034188,271.3497611
NDUFB8,945.8351402,5446.70449,1750.670682,1382.952085
ZFYVE19,174.7027027,0.040816327,0.167901235,63.28434889
SPINT1,0.008928572,0.224489796,72.06913579,1.018518519
BRD7,238.6969184,10.20408163,1105.612758,241.5390621
BTRC,8.69642857,0.020408163,101.3299145,279.4489248
BAG5,191.4165058,254.6530612,18.32706553,0.676821983
API5,140.8157891,369.6920408,775.1356524,309.0892593
NOLC1,558.7912645,327.3673469,1922.679012,348.618877
COPS2,4.45246139,355.8163265,245.0351377,472.8709678
SGPL1,642.2463802,696.9183673,0.298765432,627.1469534
FRS2,11.09242278,0.346938776,1.125925926,51.92562726
CCT2,962.2970562,675.2244898,1543.921178,1404.442951
PCBD1,316.1525097,0.040816327,1.911870845,1.022998806
ARIH1,701.6954635,368.9387755,464.1950617,526.2210275
COX11,99.49155405,1.897959184,95.45679011,476.1983274
ZNF202,147.8151544,11.95918367,224.6888889,0.103345281
FAM227B,0.008928572,0.020408163,0.167901235,64.25
STXBP4,13.75675676,1.367346939,0.022222222,47.35573477
CUL5,258.7946429,1257.673469,43.33941121,946.9676523
WBP1L,90.01061774,9.387755102,115.825641,860.1920551
BORCS7,645.0033664,1080.969796,413.452963,498.1233363
ANAPC16,636.527903,2091.303265,1217.251586,1644.928979
SMPD1,0.125965251,617.8571429,0.044444444,43.72700119
APBB1,0.008928572,0.020408163,0.106172839,58.71356036
TRIM44,56.80984556,378.9183673,645.8524217,444.880227
ILK,40.58959459,156.5855102,16.80182336,241.4011141
TAF10,0.44192085,269.7614286,63.84338082,24.02524492
TPP1,193.2934363,81.46938776,488.3973409,216.9563919
CYB5A,21.066361,0.326530612,216.7521367,305.3357229
ATP9B,108.6126931,203.612449,0.488509022,87.68249704
PPFIBP2,52.01351351,266.3061224,83.30769231,131.6857826
KIAA0355,46.59314672,73.44897959,32.70959164,138.5137396
SERPINB8,157.9930912,167.9183673,443.9185185,77.44384708
RIC3,62.1459942,204.1632653,0.091358025,176.5316607
IDH3A,101.1321911,853.744898,102.6957265,503.3179092
PLD4,139.5999035,281.6822449,0.022222222,9.096774195
XRRA1,107.3178089,12.46938776,0.022222222,83.9916368
RPL27A,7874.303744,7501.537551,8289.90223,6632.616975
CENPN,325.4654102,3.11122449,5.749999999,85.32703704
AKIP1,21.14864865,0.142857143,0.022222222,50.9390681
ATMIN,73.12410715,40.55102041,64.93789175,49.9265233
TMEM41B,95.54222975,238.3673469,454.9323837,854.1078258
LEO1,336.5634652,0.591836735,23.91984805,106.7051971
ZNF143,196.9379826,0.12244898,516.0765432,104.8560334
TMX3,2.392857143,27.06122449,299.5992403,248.3736559
WEE1,207.7997104,372.5918367,201.5046534,209.1108124
PRKCB,1996.725869,1866.204082,2822.328775,1269.009259
